#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-264b7b3f,"SCENARIO — Allottee's PPO issued; 10% gratuity (Rs 80,000) claimed WITHOUT vacating. HoO releases it. Valid?","<b>Rule:</b> NO — the provisional-pension rule's sub-rule: withheld 10% releases AFTER PPO, but ALLOTTEES need NDC (actual vacation + 14-day DoE clock per the withholding rule's sub-rule ). Release without NDC breaches.<br><br><b>Hinglish:</b> Makaan-wala-NDC-lao-tab-10%.<br><br><b>Ref:</b> Rule 62(8), (9); Rule 68; Rule 62(8)(9)-(9); Rule 68(6)(7)-(7); Rule 62(8); Rule 62(9); Rule 62(6); Rule 62(7)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_62 Evaluation CCS_Pension::Rule_62 Priority::High,Basic
CCS21-4472daa4,SCENARIO — AO agrees provisional figures were correct. Fastest finalisation path?,<b>Rule:</b> Provisional Pension rule: adopt provisional AS FINAL → IMMEDIATE PPO (no re-audit loop); then release 10% tail per -.<br><br><b>Hinglish:</b> Sahi-tha to turant-PPO.<br><br><b>Ref:</b> Rule 62(7); Rule 62(8); Rule 62(9),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_62 Procedure CCS_Pension::Rule_62 Priority::Medium,Basic
CCS21-076a1fbc,SCENARIO — Superannuation 30.06; AO issues PPO on 15.06 (15 days prior). Compliant with the pension-payment rule's sub-rule (1)(a)?,<b>Rule:</b> NO — PPO must issue 2 MONTHS BEFORE (by ~30.04). 15.06 is 6 weeks late; interest risk attaches for downstream delay.<br><br><b>Hinglish:</b> 2-mahine-pehle-PPO — 15-din-galat.<br><br><b>Ref:</b> Rule 63(1)(a); Rule 63(1); Rule 65,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Timeline Evaluation CCS_Pension::Rule_63 Priority::High,Basic
CCS21-2a410129,SCENARIO — VR effective 01.04; papers reach AO 10.04; PPO issued 20.06. Valid?,<b>Rule:</b> NO — the pension-payment rule's sub-rule: 45 DAYS for non-superannuation (till ~25.05 from receipt/effectiveness — VERIFY start-point); 20.06 breaches.<br><br><b>Hinglish:</b> 45-din-other — 20.06-deri.<br><br><b>Ref:</b> Rule 63(1)(b); Rule 63(1); Rule 63(b),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Timeline Evaluation CCS_Pension::Rule_63 Priority::High,Basic
CCS21-1395228b,"SCENARIO — 24-month audit finds pay was OVER-fixed 20 months ago (Rs 5,000/mo excess). AO refixes emoluments + average. Valid?",<b>Rule:</b> YES — the pension-payment rule's sub-rule: 24-month verification window COVERS 20-month error; refix + recompute pension/gratuity/FP assessment; recovery via revision rails (notice/short-pay).<br><br><b>Hinglish:</b> 24-me-pakda to sudhaaro.<br><br><b>Ref:</b> Rule 63(1)(c); Rule 66; Rule 63(1); Rule 63(c),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Scenario CCS_Pension::Rule_63 Priority::High,Basic
CCS21-64b9434d,SCENARIO — Servant has TWO wives (both marriages valid under personal law) + children from void second union. PPO structure?,<b>Rule:</b> Pension Payment rule: spouse co-authorisation; 1st proviso: multiple-wives mechanics (equal FP shares per the family-pension rule's sub-rule ); 2nd proviso: void-union children take MOTHER's share with SURVIVING-WIDOW-FIRST ordering.<br><br><b>Hinglish:</b> Do-patni-barabar; void-bacche-maa-hissa-vidva-pehle.<br><br><b>Ref:</b> Rule 63(1)(d) provisos; Rule 63(1)(d); Rule 50(8)(c); Rule 63(8); Rule 63(c),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Proviso Scenario CCS_Pension::Rule_63 Priority::High,Basic
CCS21-41bf4866,EVALUATE — A 2025 commentary says pension-payment needs 'Format 9 only'. Correct?,<b>Rule:</b> OUTDATED — verified G.S.R. 410(E) cl.9 SUBSTITUTED 'Format 9' with 'Form 6-A' in the pension-payment rule's sub-rule all 2 clauses. Post-2024 answer: Form 6-A carries the undertaking.<br><br><b>Hinglish:</b> the pension-payment rule-ab-6-A — Format9-purana.<br><br><b>Ref:</b> Rule 63(4); G.S.R. 410(E); Rule 63(4)(a); Rule 63(a)-(b),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 GSR_410_E_2024 Evaluation CCS_Pension::Rule_63 Priority::High,Basic
CCS21-c97bec48,SCENARIO — Officer on CENTRAL deputation retires; PARENT HoO starts the case; BORROWING HoO also starts one. Who owns it?,"<b>Rule:</b> BORROWING HoO (the deputation-cases rule's sub-rule ) — parent must transfer papers; parallel processing is void duplication. (State/foreign deput: HoO OR cadre authority per the deputation-cases rule's sub-rule.)<br><br><b>Hinglish:</b> Kendra-pratiniyukti-lene-wala-maalk.<br><br><b>Ref:</b> Rule 64(1), (2); Rule 64(1); Rule 64(2)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_64 Deputation Evaluation CCS_Pension::Rule_64 Priority::High,Basic
CCS21-057389da,"IDENTIFY — (A) PPO never issued for 8 months, no proceedings. (B) PPO issued, PDA pays 2 months late. Which interest trigger each?",<b>Rule:</b> (A) 'NOT SANCTIONED' trigger; (B) 'LATER THAN DUE DATE' trigger. Both need ADMIN fault + GPF rate; both die if servant-caused (proviso).<br><br><b>Hinglish:</b> Bana-nahi vs mila-deri — dono-byaaj.<br><br><b>Ref:</b> Rule 65(1),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest_On_Delay Evaluation CCS_Pension::Rule_65 Priority::High,Basic
CCS21-e178c045,SCENARIO — Delay because servant filed Form 6-A 4 months late + HoO delayed 1 month. Interest?,<b>Rule:</b> APPORTION: servant-caused slice = NO interest (interest proviso); HoO-caused slice = interest at GPF. Blanket grant or blanket denial both wrong — VERIFY apportionment practice.<br><br><b>Hinglish:</b> Apni-deri-byaaj-nahi; daftar-deri-byaaj-haan.<br><br><b>Ref:</b> Rule 65(1) proviso; Rule 65(1),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Evaluation CCS_Pension::Rule_65 Priority::High,Basic
CCS21-22d954d2,SCENARIO — Under-Secretary sanctions interest for an attached office. Valid?,"<b>Rule:</b> NO — the interest rule's sub-rule: SECRETARY/JOINT SECRETARY 'SHALL' sanction (covers attached/subordinate offices). US-level sanction is coram-fail; re-sanction at Secy/JS + pay within 2 months (the interest rule's sub-rule ).<br><br><b>Hinglish:</b> Byaz-Secretary/JtSecy-hi.<br><br><b>Ref:</b> Rule 65(2), (3); Rule 65; Rule 65(2); Rule 65(3)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Evaluation CCS_Pension::Rule_65 Priority::High,Basic
CCS21-111b7dc1,SCENARIO — Vigilance probe into delay will take a year; HoO withholds interest till probe ends. Valid?,"<b>Rule:</b> NO — interest proviso: pay interest WITHOUT WAITING; fix responsibility + discipline in PARALLEL, not prior.<br><br><b>Hinglish:</b> Paisa-pehle-jaanch-saath.<br><br><b>Ref:</b> Rule 65(4)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Evaluation CCS_Pension::Rule_65 Priority::High,Basic
CCS21-34fadc2e,SCENARIO — 8th CPC (future) revises pay; pensions re-fixed upward generally. Route?,<b>Rule:</b> Revision rule: GENERAL-ORDER revision — basic pension re-treated prospectively per orders; no individual clerical-error proof needed; no DoPPW concurrence for upward/systemic moves.<br><br><b>Hinglish:</b> Aam-hukum-se-upar — aasaan.<br><br><b>Ref:</b> Rule 66(1),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_66 Recovery Scenario CCS_Pension::Rule_66 Priority::Medium,Basic
CCS21-25f47417,"SCENARIO — 3-year-old PPO has a data-entry error (pay Rs 80,000 typed 90,000). Downward revision needs?","<b>Rule:</b> the revision rule's sub-rule: clerical-error ground ONLY 3y &gt; 2y → DoPPW CONCURRENCE (proviso) the revision rule's sub-rule: Ministry DECIDES it is clerical the revision rule's sub-rule: 2-month refund notice → short-pay recovery. Skip any = void.<br><br><b>Hinglish:</b> Clerical-DoPPW-Ministry-notice-katoti — chaaro.<br><br><b>Ref:</b> Rule 66(2), (3), (5), (6); Rule 66(2); Rule 66(3); Rule 66(5)(6)-(6); Rule 66(1); Rule 66(4); Rule 66(5); Rule 66(6)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_66 Evaluation CCS_Pension::Rule_66 Priority::High,Basic
CCS21-8d5ca9bf,SCENARIO — Pensioner pleads hardship against Rs 2L excess recovery. Who can waive?,<b>Rule:</b> ONLY via the revision rule's sub-rule: MINISTRY OF FINANCE (Dept of Expenditure) waiver channel — HoO/AO/Ministry cannot forgive on their own.<br><br><b>Hinglish:</b> Maafi-sirf-FinMin.<br><br><b>Ref:</b> Rule 66(4),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_66 Recovery CCS_Pension::Rule_66 Priority::High,Basic
CCS21-727e531e,"SCENARIO — Retiree owes: licence-fee Rs 40,000 + subletting damages Rs 1L + HBA advance Rs 2L + excess pay Rs 30,000. Sort into baskets + recovery pot.","<b>Rule:</b> accommodation: 40K + 1L other: 2L + 30K. ALL adjusted from RETIREMENT GRATUITY (the dues rule's sub-rule ); HoO must ASCERTAIN+ASSESS both (the dues rule's sub-rule ).<br><br><b>Hinglish:</b> Makaan-1.4L, paisa-2.3L — gratuity-se-kaato.<br><br><b>Ref:</b> Rules 67(1), 2; Rule 67; Rule 67(2); Rule 67(1); Rule 67(a); Rule 67(b)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_67 Government_Dues Recovery Application CCS_Pension::Rule_67 Priority::High,Basic
CCS21-e2e318ec,"SCENARIO — Electricity dues Rs 5,000 in spouse's name for allotted quarter. Recoverable under the dues rule?",<b>Rule:</b> YES if for the ALLOTTED accommodation (Explanation covers electricity/water/PNG of the allotment) — billed-name technicality doesn't defeat dues; VERIFY attribution practice.<br><br><b>Hinglish:</b> Allottee-makaan-bijli-baqaya.<br><br><b>Ref:</b> Rule 67 Explanation (a); Rule 67; Rule 67(a),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_67 Evaluation CCS_Pension::Rule_67 Priority::Medium,Basic
CCS21-6899538b,SCENARIO — Superannuation case: DoE reply arrives in 3 months (1 month late). Effect?,"<b>Rule:</b> withholding allows 2 MONTHS — 3 months breaches; HoO proceeds (cannot hold pension hostage); DoE delay evidences admin lapse for the interest rule; (Contrast: non-superannuation gets only 1 MONTH the interest rule.)<br><br><b>Hinglish:</b> superannuation-2, other-1 — deri-par-aage-badho.<br><br><b>Ref:</b> Rule 68(1)(a), (b); Rule 65(1)(b); Rule 68(1)(a); Rule 65; Rule 33",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Timeline Evaluation CCS_Pension::Rule_68 Priority::High,Basic
CCS21-c8debf74,SCENARIO — DoE NEVER replies. HoO withholds 10% gratuity 'pending dues'. Valid?,<b>Rule:</b> NO — the withholding rule's sub-rule: silence = PRESUMED NOTHING RECOVERABLE. Withholding needs an actual the withholding rule/ intimation; release the 10% tail per the provisional-pension rule's sub-rule (NDC-gate for allottees).<br><br><b>Hinglish:</b> Chuppi-saaf-chit — 10%-chhodo.<br><br><b>Ref:</b> Rule 68(1)(c); Rule 68(1)(a); Rule 62(8)(9)-(9); Rule 68(1); Rule 68(c); Rule 68(b); Rule 68(8); Rule 68(9),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Evaluation CCS_Pension::Rule_68 Priority::Critical,Basic
CCS21-db21a582,"COMPUTE — Dues Rs 80,000; pay Rs 50,000/mo; retirement in 10 months. withholding recovery plan?","<b>Rule:</b> Recover over NEXT 8 MONTHS from monthly pay: Rs 10,000/mo × 8 = Rs 80,000; instalments from CURRENT pay; any balance cleared BEFORE gratuity authorisation (the withholding rule's sub-rule ).<br><br><b>Hinglish:</b> 8-mahine-10-hazar — baaki-gratuity-se-pehle.<br><br><b>Ref:</b> Rule 68(2), (3); Rule 68(2); Rule 3; Rule 68(3)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Recovery Application CCS_Pension::Rule_68 Priority::High,Basic
CCS21-1f87f543,"SCENARIO — Vacated 01.04, NDC applied 02.04, DoE issues NDC 25.04. Pensioner claims interest on held 10%. Decide.","<b>Rule:</b> ALLOW-ABLE: withholding-the withholding rule need NDC within 14 DAYS (by 16.04); 25.04 is 9 days late — admin delay on the tail earns interest at GPF (Secy/JS sanction).<br><br><b>Hinglish:</b> 14-din-NDC — deri-byaaj.<br><br><b>Ref:</b> Rule 68(6), (7)(a); Rule 65; Rule 68(7)(a); Rule 68(6)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Timeline Interest_On_Delay CCS_Pension::Rule_68 Priority::High,Basic
CCS21-f42826e2,SCENARIO — Non-superannuation retirement 01.05; HoO starts dues-assessment 15.06. Valid under the assessment rule?,"<b>Rule:</b> NO — the assessment rule's sub-rule: IMMEDIATELY on retirement/knowledge for others; finish in 30 DAYS (the assessment rule's sub-rule ). 15.06 start already breaches both.<br><br><b>Hinglish:</b> Other-turant-30-din.<br><br><b>Ref:</b> Rule 69(1), (2); Rule 69; Rule 69(1); Rule 69(2)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_69 Timeline Evaluation CCS_Pension::Rule_69 Priority::High,Basic
CCS21-beaa83e8,"SCENARIO — 6 months AFTER PPO, an old HBA balance surfaces. Time-barred?",<b>Rule:</b> NO — the assessment rule's sub-rule: LATER DISCOVERIES remain adjustable (via revision/withholding rails); assessment-finality never launders unknown dues.<br><br><b>Hinglish:</b> Baad-mila-bhi-katega.<br><br><b>Ref:</b> Rule 69(3); Rule 66; Rule 68,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_69 Recovery CCS_Pension::Rule_69 Priority::High,Basic
CCS21-1648cc21,SCENARIO — Gazetted officer retires 31.03; Gazette notification issues 05.04 without AO copy. Defects?,"<b>Rule:</b> TIMING ok (within 1 WEEK per the deemed-retirement rule's sub-rule ) but AO-COPY missing — the deemed-retirement rule's sub-rule -style copy duty (forward IMMEDIATELY to AO) breached; cure by instant dispatch.<br><br><b>Hinglish:</b> Hafte-me-thik, AO-copy-bhool-galat.<br><br><b>Ref:</b> Rule 70(1)(a), (b); Rule 70(1)(a); Rule 70(1)(b); Rule 70(1); Rule 70(a); Rule 70(b)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_70 Timeline Evaluation CCS_Pension::Rule_70 Priority::Medium,Basic
CCS21-9c8496e3,SCENARIO — Notification delayed 2 months; officer claims salary till notification. Decide (the deemed-retirement rule's sub-rule (2)).,<b>Rule:</b> REJECT — DEEMED RETIRED on due date; failure to notify does NOT extend service. Pay stops at retirement date; only pension-line remedies flow.<br><br><b>Hinglish:</b> Kagaz-ruka-naukri-nahi-badhi.<br><br><b>Ref:</b> Rule 70(2); Rule 62; Rule 65,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_70 Evaluation CCS_Pension::Rule_70 Priority::High,Basic
CCS21-18e07c22,EX18-STEP1 — Rs 5L × 7.1% × 8/12: interest + sanctioner?,"<b>Step:</b> ≈ Rs 23,667; Secy/JS 'SHALL' sanction (the interest rule's sub-rule ) — US-level void.<br><br><b>Hinglish:</b> 23-hazar-Secretary.<br><br><b>Ref:</b> Rule 65(1), (2); Example 18; Rule 65(2)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest_On_Delay Worked_Example CCS_Pension::Rule_65 Priority::High,Basic
CCS21-21900e23,EX18-STEP2 — Payout + probe sequencing?,"<b>Step:</b> Pay within 2 MONTHS of sanction (the interest rule's sub-rule ); probe + discipline PARALLEL, never prior (interest proviso).<br><br><b>Hinglish:</b> 2-mahine-paisa-jaanch-saath.<br><br><b>Ref:</b> Rule 65(3), (4); Example 18; Rule 65(4); Rule 65(3)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Worked_Example CCS_Pension::Rule_65 Priority::High,Basic
CCS21-d53c3271,"DRILL — DoE reply: superannuation 1 month, others 2 months. True?",<b>Rule:</b> INVERTED — withholding superannuation = 2 MONTHS others = 1 MONTH. Silence = presumed-nil.<br><br><b>Hinglish:</b> superannuation-2-other-1.<br><br><b>Ref:</b> Rule 68(1); Rule 33; Rule 68(1)(a); Rule 68(b); Rule 68(c),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Exam_Trap CCS_Pension::Rule_68 Priority::High,Basic
CCS21-4db11f62,DRILL — Deemed Retirement vs Withholding: interchangeable?,<b>Rule:</b> NO — DEEMED = legal fiction (irrebuttable here: retirement stands); PRESUMED = rebuttable inference (dues can surface via the assessment rule's sub-rule ). Fiction vs inference.<br><br><b>Hinglish:</b> Maana-pakka vs maana-tod.<br><br><b>Ref:</b> Rule 70(2); Rule 68(1)(c); Rule 69(3); Rule 70(3),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Exam_Trap Priority::High,Basic
CCS21-2a479707,DRILL — NDC = 'no dues' forever. True?,<b>Rule:</b> FALSE — NDC certifies dues POSITION at vacation (14-day clock); later discoveries still adjustable (the assessment rule's sub-rule ). Certificate ≠ immunity.<br><br><b>Hinglish:</b> NDC-waqt-ka-haal.<br><br><b>Ref:</b> Rule 68(6); Rule 69(3); Rule 68(3),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Exam_Trap Priority::Medium,Basic
CCS21-f91d684b,AMEND-CONTRAST — The pension-payment rule's sub-rule (4): pre-2024 'Format 9' vs post-2024?,<b>Rule:</b> Post: 'FORM 6-A' substituted (cl.9 verified). 'Format 9 only' descriptions are pre-amendment error.<br><br><b>Hinglish:</b> the pension-payment rule-ab-6-A.<br><br><b>Ref:</b> Rule 63(4); G.S.R. 410(E) cl.9,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension GSR_410_E_2024 Amendment Priority::High,Basic
CCS21-eaaf3601,The case-build rule's sub-rule (2): servant DIES after retirement WITHOUT filing calendar forms → action per{{c1::the authorisation rule}}.,<b>Rule:</b> Cross-ref to the recipient-track machinery (dual-route forwarding — already carded post-2024).<br><br><b>Hinglish:</b> Bina-form-maut-assi-paanch.<br><br><b>Ref:</b> Rule 59(2); Rule 57; Rule 58; Rule 80(5),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_59 Bare_Text_Verified CCS_Pension::Rule_59 Priority::Medium,Cloze
CCS21-27a588f9,The provisional-pension rule's sub-rule (5): provisional pension/gratuity{{c1::revised if necessary after detailed record scrutiny}}(mirror mislabels it as a second '(3)').,<b>Rule:</b> Scrutiny-revision sits between sanction - and the 6-month machinery -.<br><br><b>Hinglish:</b> Gehri-jaanch-par-sanshodhan.<br><br><b>Ref:</b> Rule 62(5); Rule 62(3); Rule 62(4); Rule 62(6); Rule 62(7),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_62 Bare_Text_Verified CCS_Pension::Rule_62 Priority::Medium,Cloze
CCS21-a5de2413,The provisional-pension rule's sub-rule (10):{{c1::HoO's personal responsibility}}to ensure provisional sanction whenever PPO issue is DELAYED.,<b>Rule:</b> Duty-to-provision: delay without provisional cover is HoO's failure.<br><br><b>Hinglish:</b> Deri-par-asthaayi-dayitva.<br><br><b>Ref:</b> Rule 62(10),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_62 Responsibility Bare_Text_Verified CCS_Pension::Rule_62 Priority::High,Cloze
CCS21-2a6d3c09,"Before gratuity drawal, the AO intimates the payable amount to the HoO only AFTER adjusting {{c1::Government dues}} + {{c2::DoE withholding}}.",<b>Rule:</b> Gratuity flows AO→HoO→retiree only after both cuts are applied.<br><br><b>Hinglish:</b> Updaan-kaanton-ke-baad.<br><br><b>Ref:</b> Rule 63(2); Rule 67; Rule 68(5),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Gratuity Bare_Text_Verified CCS_Pension::Rule_63 Priority::High,Cloze
CCS21-c0eda53a,The pension-payment rule's sub-rule (3): withholding gratuity is{{c1::adjusted vs DoE-intimated licence fee}}; balance{{c2::REFUNDED to the retiree}}.,<b>Rule:</b> Withhold→adjust→refund pipeline; pairs with the pension-payment rule's sub-rule.<br><br><b>Hinglish:</b> Roki-rashi-hisaab-phir-wapsi.<br><br><b>Ref:</b> Rule 63(3); Rule 68(5); Rule 63(2),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Gratuity Bare_Text_Verified CCS_Pension::Rule_63 Priority::Medium,Cloze
CCS21-1ab22d0e,The pension-payment rule's sub-rule (5)(a): proceedings PENDING at retirement →{{c1::proceedings provisional pension + NO gratuity}}; after final orders HoO forwards{{c2::orders + Form-7A within 30 DAYS}}.,<b>Rule:</b> Text cites 'the proceedings rule's sub-rule ' for provisional — verified home is the proceedings rule's sub-rule; the proceedings rule is the no-gratuity clause. Flag the cross-ref quirk.<br><br><b>Hinglish:</b> Karyavahi-par-asthaayi; faisle-par-form-7A.<br><br><b>Ref:</b> Rule 63(5)(a); Rule 8(4); Rule 63(5); Rule 8; Rule 8(4)(c); Rule 8(5); Rule 63(4),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Proceedings Bare_Text_Verified CCS_Pension::Rule_63 Priority::High,Cloze
CCS21-c9a8d471,"The pension-payment rule's sub-rule (5)(b): on receipt of final orders + Form-7A, AO authorises FINAL pension within{{c1::30 DAYS}}.",<b>Rule:</b> Twin 30-day clocks: HoO-forwards + AO-authorises.<br><br><b>Hinglish:</b> Tees-din-jod.<br><br><b>Ref:</b> Rule 63(5)(b); Rule 63(5); Rule 63(a); Rule 63(b),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Timeline Bare_Text_Verified CCS_Pension::Rule_63 Priority::High,Cloze
CCS21-827bc9fa,The pension-payment rule's sub-rule (1)(e): post-retirement MARRIAGE intimation (the family-pension rule's sub-rule (15)(f)) → HoO{{c1::verifies + forwards}}→ AO{{c2::records + issues Revised PPA}}— unless{{c3::eligible children from earlier marriage exist}}.,<b>Rule:</b> New spouse enters PPO only if no competing earlier-marriage claim.<br><br><b>Hinglish:</b> Baad-ki-shaadi-PPO-me-shartiya.<br><br><b>Ref:</b> Rule 63(1)(e); Rule 63(1); Rule 50(15)(f),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 Revised_PPA Bare_Text_Verified CCS_Pension::Rule_63 Priority::High,Cloze
CCS21-d75b5877,"TRAP — The pension-payment rule's sub-rule (4)(b): retirement-track CPAO seal ={{c1::21 DAYS}}(AO→CPAO 2 months); death/recipient-track seal ={{c2::10 DAYS}}(the payment rule's sub-rule (8)(b), the authorisation rule's sub-rule (3)).",<b>Rule:</b> 21-vs-10 by track; PDA pays on due date per CGA/CPAO orders — the pension-payment rule's sub-rule.<br><br><b>Hinglish:</b> Sewanivritt-ikkis; mrityu-das.<br><br><b>Ref:</b> Rule 63(4); Rule 76(8)(b); Rule 80(3); Rule 63(4)(c); Rule 63(c),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_63 CPAO Exam_Trap Bare_Text_Verified CCS_Pension::Rule_63 Priority::Critical,Cloze
CCS21-b63876df,The interest rule's sub-rule (4): interest sanction → Ministry MUST{{c1::fix responsibility + take disciplinary action}}; payout{{c2::does NOT wait for proceedings outcome}}.,<b>Rule:</b> Punish-and-pay-in-parallel; pairs with Secy/JS sanction + 2-month payout (carded).<br><br><b>Hinglish:</b> Dand-aur-bhugtaan-saath.<br><br><b>Ref:</b> Rule 65(4); Rule 65(2); Rule 65(3),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Responsibility Bare_Text_Verified CCS_Pension::Rule_65 Priority::High,Cloze
CCS21-7dcd77b1,The interest rule's sub-rule (5)all 2 clauses: interest runs from{{c1::day-after-3-months from RETIREMENT}}(superannuation) or{{c2::day-after-3-months from retirement/absorption/DEATH}}(others).,"<b>Rule:</b> The 3-month tripwire is mislabeled '(11)' in the mirror — content verified.<br><br><b>Hinglish:</b> Teen-mahine-ke-baad-byaaj.<br><br><b>Ref:</b> Rule 65(5)(a), (b); Rule 65(5); Rule 65(a)-(b)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest Bare_Text_Verified CCS_Pension::Rule_65 Priority::Critical,Cloze
CCS21-38a955a7,The interest rule's sub-rule (5)all 3 clauses proceedings trio: EXONERATED →{{c1::3mo from RETIREMENT}}; NOT-fully-exonerated-but-allowed →{{c2::3mo from the PAYMENT ORDER}}; DROPPED-ON-DEATH →{{c3::3mo from DEATH}}(pension+FP+gratuity).,"<b>Rule:</b> cites proceedings but the proceedings rule cite 'the proceedings rule's sub-rule ' — same cross-ref quirk as the pension-payment rule's sub-rule; no-gratuity home is the proceedings rule's sub-rule.<br><br><b>Hinglish:</b> Bari-aadesh-maut-teen-ghadi.<br><br><b>Ref:</b> Rule 65(5)(c), (d), (e); Rule 65(5); Rule 65(c)-(e); Rule 8(d)(e); Rule 8(4)(c); Rule 8(5); Rule 63(5); Rule 65(c); Rule 65(4)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest Bare_Text_Verified CCS_Pension::Rule_65 Priority::High,Cloze
CCS21-b2618af7,The interest rule's sub-rule (5)(f): retrospective EMOLUMENT revision / LIBERALISATION → interest from{{c1::3mo after the REVISION/LIBERALISATION order}}.,"<b>Rule:</b> Sixth tripwire; arrears clock starts at the policy order, not retirement.<br><br><b>Hinglish:</b> Nayi-udarta-nayi-ghadi.<br><br><b>Ref:</b> Rule 65(5)(f); Rule 65(5)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest Bare_Text_Verified CCS_Pension::Rule_65 Priority::High,Cloze
CCS21-a53445e5,The dues rule's sub-rule (3):{{c1::ONLY dues dues}}touch gratuity — any NON-dues are{{c2::NOT recoverable from it}}.,<b>Rule:</b> Exclusivity fence duty + baskets already carded.<br><br><b>Hinglish:</b> Sarkari-bakaaya-hi-katta.<br><br><b>Ref:</b> Rule 67(3); Rule 67; Rule 67(1); Rule 67(2),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_67 Exclusivity Bare_Text_Verified CCS_Pension::Rule_67 Priority::High,Cloze
