#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-c5b5e5e5","WORKED EXAMPLE 15 — The compulsory-retirement rule's sub-rule (3)(4): provisional + 3-month window mechanics.","<b>Steps:</b> Immediate 2/3 provisional on compulsory retirement; final quantum order within 3 months (President+UPSC if &lt; full); arrears/shortfall adjusted; floor guards.<br><br><b>Hinglish:</b> Turant-2/3, 3-mahine-pakka.<br><br><b>Ref:</b> Rule 40(3), (4); Example 15; Rule 40(3); Rule 4; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Timeline Worked_Example CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-68e9ea81","CASE LAW 2 — RPwD Act 2016 s.20 as imported by the invalid-pension rule's sub-rule (1): principle?","<b>Rule:</b> Disability-acquired-in-service gets statute-first protection; invalid retirement only within s.20 + 2017-Rules certification.<br><br><b>Hinglish:</b> Divyangta me kanoon-pehle, niyam-baad.<br><br><b>Ref:</b> Rule 39(1); RPwD Act","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension RPwD_Act_2016 Case_Law Priority::Medium","Basic"
"CCS21-e84d8642","TABLE ROW — Chapter V classes: the superannuation rule{{c1::superannuation (age/extension)}}; the retiring rule{{c2::retiring (self/surplus-VRS/Govt) + ex-gratia top-up}}.","<b>Table:</b> Class rows 33–34.<br><br><b>Hinglish:</b> Umar + teen-retiring.<br><br><b>Ref:</b> Rule 33; Rule 34","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_33 Rule_34 Classes_Of_Pension Visual_Summary CCS_Pension::Rule_33 Priority::High","Cloze"
"CCS21-71c8efc8","TABLE ROW — Chapter V classes: the State-absorption rule{{c1::State/AB absorption (deemed retirement; 'deputation' keyword)}}; the corporate-absorption rule{{c2::PSU/body absorption ('foreign service terms'; no lien; lump-sum option)}}.","<b>Table:</b> Absorption rows 35–36.<br><br><b>Hinglish:</b> Rajya-deputation vs PSU-foreign-terms.<br><br><b>Ref:</b> Rule 35; Rule 36","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_35 Rule_36 Absorption Visual_Summary CCS_Pension::Rule_35 Priority::High","Cloze"
"CCS21-cd326f3f","TABLE ROW — Chapter V classes: the PSU-absorption rule{{c1::en-masse→PSU (3-mo option; 2-yr return; 2025 forfeiture)}}; the AB-transfer rule{{c2::en-masse→AB (same engine; (3)-numbering; trust; Central-DR)}}.","<b>Table:</b> En-masse rows 37–38.<br><br><b>Hinglish:</b> PSU-judvaan-AB — numbering-alag.<br><br><b>Ref:</b> Rule 37; Rule 38","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37 Rule_38 Absorption Visual_Summary CCS_Pension::Rule_37 Priority::High","Cloze"
"CCS21-14a8d8e1","TABLE ROW — Chapter V classes: the invalid-pension rule{{c1::invalid (RPwD-first; 15/30-day medics; Board&gt;Rs54K; Format 6; 45-day grant; &lt;10y-50% waiver)}}.","<b>Table:</b> Invalid row — densest single row.<br><br><b>Hinglish:</b> Apangta-kaanun-medics-45din-chhoot.<br><br><b>Ref:</b> Rule 39","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Invalid_Pension Visual_Summary CCS_Pension::Rule_39 Priority::High","Cloze"
"CCS21-4df0fb90","TABLE ROW — Chapter V classes: the compulsory-retirement rule{{c1::compulsory (2/3–full band; &lt;full needs President+UPSC; 2/3-now + 3-mo-final; the pension rule floor)}}.","<b>Table:</b> Compulsory row.<br><br><b>Hinglish:</b> 2/3-poori-3-mahine.<br><br><b>Ref:</b> Rule 40; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Compulsory_Retirement Visual_Summary CCS_Pension::Rule_40 Priority::High","Cloze"
"CCS21-5d58f3a4","TABLE ROW — Chapter V classes: the compassionate-allowance rule{{c1::compassion (forfeit + ≤2/3 mercy; suo-motu/plea; 3-mo; 3-factor merits; 6-mo old-window; the pension rule floor)}}.","<b>Table:</b> Compassion row.<br><br><b>Hinglish:</b> Zabt-daya-3-mahine.<br><br><b>Ref:</b> Rule 41; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_41 Compassionate_Allowance Visual_Summary CCS_Pension::Rule_41 Priority::High","Cloze"
"CCS21-f4a7de26","TABLE ROW — Premature Retirement vs Voluntary Retirement: INITIATOR + QS + GROUND: the premature-retirement rule{{c1::AUTHORITY / 30y / PUBLIC INTEREST}}; the voluntary-retirement rule{{c2::SERVANT / 20y / NO ground (right)}}.","<b>Table:</b> Core-contrast row.<br><br><b>Hinglish:</b> Sarkar-30-janhit vs khud-20-haq.<br><br><b>Ref:</b> Rule 42(1); Rule 43(1); Rule 42; Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Rule_43 Visual_Summary Comparison CCS_Pension::Rule_42 Priority::Critical","Cloze"
"CCS21-bdd7a6d3","TABLE ROW — Premature Retirement vs Voluntary Retirement: NOTICE row: the premature-retirement rule{{c1::3mo/pay, DISCRETIONARY ('may')}}; the voluntary-retirement rule{{c2::3-mo WRITTEN, MANDATORY}}(+ 15-day certificate-before-notice + 15-day withdrawal-seek).","<b>Table:</b> Notice row with 15-day riders.<br><br><b>Hinglish:</b> Marzi-notice vs laazmi-notice.<br><br><b>Ref:</b> Rule 42(2); Rule 43(1), (6); Rule 42; Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Rule_43 Visual_Summary Comparison CCS_Pension::Rule_42 Priority::High","Cloze"
"CCS21-e5538c36","TABLE ROW — Premature Retirement vs Voluntary Retirement: ROUNDING + OUTCOME row: the voluntary-retirement rule ={{c1::NO pension clause rounding for 20y (4th proviso)}}; both →{{c2::pension retiring pension}}(+ President-nod withholding; voluntary-retirement exclusions).","<b>Table:</b> Fence + outcome row.<br><br><b>Hinglish:</b> Rounding-band; pension-ek.<br><br><b>Ref:</b> Rule 42; Rule 43; Rule 44; Rule 43(3); Rule 43(7)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Rule_43 Visual_Summary Comparison CCS_Pension::Rule_42 Priority::High","Cloze"
"CCS21-a4bdbf98","EX9-STEP1 — 10-month window: drop which months?","<b>Step:</b> Drop EOL/SUSPENSION zero-pay months (the average-emoluments rule's sub-rule ) — they must not drag the average. (Method: average the window per the average-emoluments rule mechanics.)<br><br><b>Hinglish:</b> Bina-vetan-bahar.<br><br><b>Ref:</b> Rule 32(4); Example 9; Rule 32","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Average_Emoluments Worked_Example CCS_Pension::Rule_32 Priority::High","Basic"
"CCS21-0faa9ee8","EX9-STEP2 — Due-but-delayed increment: treatment? Pay reduction?","<b>Step:</b> Increment ADDED notionally (the average-emoluments rule's sub-rule ); reduction IGNORED (the average-emoluments rule's sub-rule ). Average protects the servant both ways.<br><br><b>Hinglish:</b> Increment-jod-ghata-chhodo.<br><br><b>Ref:</b> Rule 32(2), (5), (6); Example 9; Rule 32(5)(6)-(6); Rule 32(2); Rule 32(5); Rule 32(6)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Worked_Example CCS_Pension::Rule_32 Priority::High","Basic"
"CCS21-d90d55d6","EX9-STEP3 — Average vs last emoluments: final base?","<b>Step:</b> HIGHER of the two (the pension rule's sub-rule more-beneficial). Pension = 50% × winner.<br><br><b>Hinglish:</b> Jo-bada-wahi.<br><br><b>Ref:</b> Rule 32; Rule 44(1); Example 9; Rule 32(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Rule_44 Worked_Example CCS_Pension::Rule_32 Priority::High","Basic"
"CCS21-87cbc476","EX9A-STEP — Promotion month 4 of 10: which pay feeds months 4–10?","<b>Step:</b> PROMOTED pay from its DUE date (average-emoluments actuals); no backdating before due date; pre-promotion months use old pay.<br><br><b>Hinglish:</b> Padonnat-jab-se-tab-se.<br><br><b>Ref:</b> Rule 32(3); Example 9A","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Worked_Example CCS_Pension::Rule_32 Priority::Medium","Basic"
"CCS21-24c2b123","EX14-STEP1 — Superannuation-equivalent Rs 36,000: compulsory-retirement band?","<b>Step:</b> 2/3 (Rs 24,000) → FULL (Rs 36,000). Floor of band, not of mercy.<br><br><b>Hinglish:</b> 24-se-36.<br><br><b>Ref:</b> Rule 40(1); Example 14; Rule 40","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Worked_Example CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-83802483","EX14-STEP2 — Fixing Rs 28,000 (&lt; full): approvals + floor?","<b>Step:</b> Needs PRESIDENT + UPSC (the compulsory-retirement rule's sub-rule ); gratuity INCLUDED in 'pension' (Explanation); never below Rs 9,000 (the compulsory-retirement rule's sub-rule ).<br><br><b>Hinglish:</b> Katne-par-Rashtrapati-UPSC.<br><br><b>Ref:</b> Rule 40(2), (5); Example 14; Rule 40(2); Rule 40(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Worked_Example CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-82988ff3","EX15-STEP — Day-1 provisional + 3-month final: amounts?","<b>Step:</b> Immediate 2/3 provisional (Rs 24,000); FINAL quantum order within 3 MONTHS (the compulsory-retirement rule's sub-rule ); adjust arrears; floor guards.<br><br><b>Hinglish:</b> Turant-2/3-3-mahine-pakka.<br><br><b>Ref:</b> Rule 40(3), (4); Example 15; Rule 44; Rule 40(3)(4)-(4); Rule 40(3); Rule 40(4)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Timeline Worked_Example CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-2ac5e45a","DRILL — The premature-retirement rule notice 'shall' (mandatory) vs voluntary-retirement notice 'may' (optional). True?","<b>Rule:</b> INVERTED — the premature-retirement rule's sub-rule 'may' = DISCRETIONARY; the voluntary-retirement rule's sub-rule 3-month written = MANDATORY. Authority-option vs servant-duty.<br><br><b>Hinglish:</b> 42-marzi-43-laazmi.<br><br><b>Ref:</b> Rule 42(2); Rule 43(1); Rule 42; Rule 43; Rule 42(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Rule_43 Exam_Trap CCS_Pension::Rule_42 Priority::High","Basic"
"CCS21-2cee5a32","DRILL — Retrenched PSU absorbee loses Govt pension under the PSU-absorption rule's sub-rule (29)(c). True?","<b>Rule:</b> FALSE — retrenchment = REVIEW ONLY; forfeiture needs DISMISSAL/REMOVAL for subsequent misconduct (2025).<br><br><b>Hinglish:</b> Retrenchment-sirf-review.<br><br><b>Ref:</b> Rule 37(29)(c)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37_29_c Exam_Trap CCS_Pension::Rule_37 Priority::Critical CCS_Pension::Rule_37_29_c","Basic"
"CCS21-5276d4e8","AMEND-CONTRAST — PSU dismissal of absorbee: pre-2025 vs post-2025 Govt-benefits fate?","<b>Rule:</b> Pre: forfeiture AMBIGUOUS (litigated → SC 09.01.2023). Post: SHALL FORFEIT Govt-service benefits too (the PSU-absorption rule's sub-rule (29), G.S.R. 340(E) 22.05.2025).<br><br><b>Hinglish:</b> Pehle-vivaad-ab-zabt.<br><br><b>Ref:</b> Rule 37(29)(c); Rule 37(c)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension GSR_340_E_2025 Rule_37_29_c Amendment Comparison CCS_Pension::Rule_37 Priority::Low Category::Historical CCS_Pension::Rule_37_29_c","Basic"
"CCS21-2acf211c","AMEND-CONTRAST — The PSU-absorption rule's Explanation (2025): which 2022 product does it import, and why does it matter?","<b>Rule:</b> Imports the REWRITTEN the proceedings rule (3 authorities) + ANALOGOUSLY — so PSU-withholding uses Secretary/C&amp;AG routes, not President-only.<br><br><b>Hinglish:</b> 2025-2022-ko-ghaseeta.<br><br><b>Ref:</b> Rule 37 Explanation; Rule 37; Rule 7; Rule 41; Rule 44(5); Rule 8","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension GSR_340_E_2025 GSR_770_E_2022 Synthesis Priority::Critical","Basic"
"CCS21-727a8bf7","SCENARIO — Officer attains 60 on 31.03, extension granted till 30.09. Pension vests when, under which rule?","<b>Rule:</b> 30.09 — the superannuation rule: superannuation on AGE or EXTENSION-EXPIRY, whichever retires him; pension (≥10y) or service gratuity (&lt;10y). Extension delays vesting, never duplicates it.<br><br><b>Hinglish:</b> Extension-khatm-tab-pension.<br><br><b>Ref:</b> Rule 33; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_33 Classes_Of_Pension Scenario CCS_Pension::Rule_33 Priority::High","Basic"
"CCS21-dbb52810","SCENARIO — Superannuates with 8y QS. Pension?","<b>Rule:</b> NO pension — superannuation routes &lt;10y to SERVICE GRATUITY (½-month × periods, once, uncapped). Only invalid pension get the 10y waiver (pension proviso + the invalid-pension rule's sub-rule ).<br><br><b>Hinglish:</b> 8-saal-seva-gratuity.<br><br><b>Ref:</b> Rule 33; Rule 44; Rule 44(2)(3)-(3); Rule 39; Rule 44(1); Rule 39(9); Rule 33(9)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_33 Rule_44 Evaluation CCS_Pension::Rule_33 Priority::High","Basic"
"CCS21-8497d944","SCENARIO — Servant claims 'superannuation gratuity' as a separate head from retirement gratuity. Decide.","<b>Rule:</b> REJECT the label — superannuation gives superannuation PENSION (or service gratuity if &lt;10y); the lump sum is RETIREMENT gratuity (the gratuity rule's sub-rule ) in ALL ≥5y cases. One gratuity vocabulary, not per-class gratuities.<br><br><b>Hinglish:</b> Naam-retirement-gratuity-ek.<br><br><b>Ref:</b> Rule 33; Rule 45(1)(a); Rule 33(1); Rule 33(a)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_33 Terminology Evaluation CCS_Pension::Rule_33 Priority::Medium","Basic"
"CCS21-429b5e59","SCENARIO — 22y QS, resigns via voluntary-retirement notice. Pension class?","<b>Rule:</b> RETIRING pension via the retiring rule's sub-rule (own volition + the voluntary-retirement rule/) → paid per the pension rule. Resignation here is voluntary-retirement, NOT resignation-forfeiture (resignation-style permission logic lives inside voluntary-retirement compliance).<br><br><b>Hinglish:</b> 43-notice-retiring-pension.<br><br><b>Ref:</b> Rule 34(1)(a); Rule 43; FR 56; Rule 26; Rule 26(2); Rule 44; Rule 34(1); Rule 34(a)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_34 Rule_43 Classes_Of_Pension CCS_Pension::Rule_34 Priority::High","Basic"
"CCS21-af5941f5","SCENARIO — Declared surplus, takes Special VRS (DoPT OM 28.02.2002). Route + extras?","<b>Rule:</b> retiring pension + the pension rule + EX-GRATIA IN ADDITION (permanent surplus). Ex-gratia is a TOP-UP — denying it as 'double benefit' is illegal.<br><br><b>Hinglish:</b> Surplus-VRS-upar-ex-gratia.<br><br><b>Ref:</b> Rule 34(1)(b), (2); Rule 34(1)(b); Rule 34(2); Rule 44; Rule 45","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_34 Application CCS_Pension::Rule_34 Priority::High","Basic"
"CCS21-211a1f08","SCENARIO — Government retires a 31y servant under the premature-retirement rule. He claims VR benefits (withdrawal right). Decide.","<b>Rule:</b> REJECT — retiring channel (Government-retires via the premature-retirement rule/) ≠ voluntary-retirement self-route; no 15-day withdrawal, no certificate gates. Pension identical, process opposite.<br><br><b>Hinglish:</b> 42-me-43-ke-haq-nahi.<br><br><b>Ref:</b> Rule 34(1)(c); Rules 42, 43; Rule 43; Rule 42; FR 56; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_34 Evaluation CCS_Pension::Rule_34 Priority::High","Basic"
"CCS21-883a2b6a","COMPUTE — Surplus retiree: pension Rs 25,000 + gratuity Rs 6L + ex-gratia Rs 2L. Total package?","<b>Rule:</b> ALL THREE: Rs 25,000/mo + Rs 6L + Rs 2L. the retiring rule's sub-rule 'IN ADDITION TO' stacks, never substitutes.<br><br><b>Hinglish:</b> Teenon-jod.<br><br><b>Ref:</b> Rule 34(2); Rule 44; Rule 45","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_34 Application CCS_Pension::Rule_34 Priority::Medium","Basic"
"CCS21-b93a62d7","SCENARIO — Absorbed in State service 2020, State retires him 2030. Is he a 'retired Government servant' from 2020?","<b>Rule:</b> YES — State-absorption deemed RETIREMENT on absorption (subject to its limiting clause); 2020 starts Govt-pension computation; 2030 State exit doesn't re-trigger.<br><br><b>Hinglish:</b> Absorption-retired-maano.<br><br><b>Ref:</b> Rule 35(1); Rule 35(6)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_35 Absorption CCS_Pension::Rule_35 Priority::High","Basic"
"CCS21-4dcde9fb","SCENARIO — State pay at State-retirement Rs 70,000 vs Central pay at absorption Rs 50,000. Gratuity ceiling base?","<b>Rule:</b> Rs 70,000 — State-absorption proviso: ceiling on SAME pay as STATE retirement. Absorption-date pay is irrelevant to the ceiling.<br><br><b>Hinglish:</b> Seema-rajya-vetan-par.<br><br><b>Ref:</b> Rule 35(1) proviso; Rule 35(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_35 Ceiling Application CCS_Pension::Rule_35 Priority::High","Basic"
"CCS21-c238dfa3","SCENARIO — Deputed 2018, absorbed 2020. Absorption date for the State-absorption rule's sub-rule (2)?","<b>Rule:</b> 2018-track PRIOR-DEPUTATION date vs (i) immediate-absorption date — State-absorption pegs per route; the State-absorption rule's sub-rule: FORMAT-5 relieving order + WRITTEN joining extension + leave/EOL + resignation ONE DAY BEFORE joining.<br><br><b>Hinglish:</b> Deputation-tareekh-Format5-ek-din-pehle.<br><br><b>Ref:</b> Rule 35(2)-(5); Rule 35(2); Rule 35(3)(5)-(5); Rule 35(ii); Rule 35(3); Rule 35(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_35 Format CCS_Pension::Rule_35 Priority::High","Basic"
"CCS21-1aff1c3d","SCENARIO — Absorbee joins State WITHOUT resigning Central post a day before. Defect?","<b>Rule:</b> YES — State-absorption-pattern: resignation ONE DAY BEFORE joining is mandatory; dual-holding voids absorption mechanics. Cure retrospectively only if rules permit (VERIFY).<br><br><b>Hinglish:</b> Ek-din-pehle-isteefa-laazmi.<br><br><b>Ref:</b> Rule 35(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_35 Evaluation CCS_Pension::Rule_35 Priority::Medium","Basic"
"CCS21-a1dbd2ae","SCENARIO — Absorbed in a 51%-Govt-owned company. corporate-absorption covers?","<b>Rule:</b> YES — the corporate-absorption rule's sub-rule: 'wholly OR SUBSTANTIALLY owned/controlled' Corporation/Company + controlled/financed Body (subject to its limiting clause). 51% = substantially owned.<br><br><b>Hinglish:</b> 51-faisdi-andar.<br><br><b>Ref:</b> Rule 36(1); Rule 36; Rule 36(9)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_36 Absorption PSU CCS_Pension::Rule_36 Priority::High","Basic"
"CCS21-ec746214","SCENARIO — Body pay at body-retirement Rs 1L; Central pay at absorption Rs 60K. Ceiling base?","<b>Rule:</b> Rs 1L — corporate-absorption proviso mirrors its State-absorption counterpart: ceiling on BODY-retirement pay. Twin provisos, twin answers.<br><br><b>Hinglish:</b> Seema-body-vetan.<br><br><b>Ref:</b> Rule 36(1) proviso; Rule 35; Rule 36(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_36 Ceiling CCS_Pension::Rule_36 Priority::High","Basic"
"CCS21-26a6e4db","SCENARIO — The corporate-absorption rule answer quotes 'prior deputation date' for the corporate-absorption rule peg. Error?","<b>Rule:</b> YES — corporate-absorption says 'FOREIGN SERVICE TERMS'; 'deputation' belongs to the State-absorption rule's sub-rule. Keyword swap = wrong answer.<br><br><b>Hinglish:</b> 36-foreign-terms-35-deputation.<br><br><b>Trap:</b> Keyword.<br><br><b>Ref:</b> Rule 36(2)(ii); Rule 35(2)(ii); Rule 36; Rule 36(2); Rule 36(ii)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_36 Rule_35 Exam_Trap CCS_Pension::Rule_36 Priority::Critical","Basic"
"CCS21-9d282195","SCENARIO — Absorbee keeps Central LIEN 'for safety' + claims monthly pro-rata pension AND lump sum. Decide both.","<b>Rule:</b> REJECT both: the corporate-absorption rule's sub-rule = NO LIEN, all connections CEASE; corporate-absorption option = lump-sum (capitalised + gratuity) INSTEAD of pro-rata pension — elect ONE, not both.<br><br><b>Hinglish:</b> Lien-nahi-dohera-nahi.<br><br><b>Ref:</b> Rule 36(8), (10), (11); Rule 36(10)(11)-(11); Rule 36(8); Rule 36(b)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_36 Evaluation CCS_Pension::Rule_36 Priority::High","Basic"
"CCS21-2908dc4e","SCENARIO — Joint-sector undertaking absorption. corporate-absorption applies?","<b>Rule:</b> YES — corporate-absorption expressly ropes in JOINT SECTOR undertakings. Public-private mix doesn't escape.<br><br><b>Hinglish:</b> Joint-sector-andar.<br><br><b>Ref:</b> Rule 36(3); Rule 36","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_36 CCS_Pension::Rule_36 Priority::Medium","Basic"
"CCS21-16817583","SCENARIO — Telecom dept converted to PSU; staff deemed on deputation claim DEPUTATION ALLOWANCE. Decide.","<b>Rule:</b> REJECT — the PSU-absorption rule's sub-rule: deemed deputation on FOREIGN SERVICE TERMS with NO deputation allowance. Fiction gives pension-bridge, not cash perks. PSU 5-year rule + 3-MONTH option window run alongside.<br><br><b>Hinglish:</b> Deemed-pratiniyukti-bhatta-nahi.<br><br><b>Ref:</b> Rule 37(1), (2); Rule 37(1)(2)-(2); Rule 37(1); Rule 37(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37 Absorption Evaluation CCS_Pension::Rule_37 Priority::High","Basic"
"CCS21-0a5d420b","SCENARIO — Employee files NO option in 3 months, then claims 'deemed deputation continues'. Decide.","<b>Rule:</b> REJECT — the PSU-absorption rule's sub-rule: NO OPTION = PERMANENT ABSORPTION. Silence is consent; PSU-absorption fixes absorption date; PSU-absorption abolishes the Govt posts.<br><br><b>Hinglish:</b> Chup-PSU-pakke.<br><br><b>Ref:</b> Rule 37(4), (5), (6); Rule 37(5); Rule 37(6); Rule 37(4)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37 Evaluation CCS_Pension::Rule_37 Priority::High","Basic"
"CCS21-97030906","SCENARIO — Absorbed 2020, seeks repatriation 2024 (4y later). Allowed?","<b>Rule:</b> NO — the PSU-absorption rule's sub-rule: 2-YEAR repatriation window only. 2024 is 2 years late; absorption is final.<br><br><b>Hinglish:</b> 2-saal-wapsi-bas.<br><br><b>Ref:</b> Rule 37(7), (8); Rule 37(7)(8)-(8); Rule 37(7); Rule 37(8)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37 Timeline Evaluation CCS_Pension::Rule_37 Priority::High","Basic"
"CCS21-06f30dcc","SCENARIO — Absorbee DISMISSED by PSU in 2026 for 2025 misconduct (post-absorption). Govt-service pension?","<b>Rule:</b> FORFEITED TOO — the PSU-absorption rule's sub-rule (29) post-2025: PSU dismissal/removal for SUBSEQUENT misconduct SHALL forfeit Government-service retirement benefits. Decision reviewable by administrative MINISTRY.<br><br><b>Hinglish:</b> PSU-nikaasi-Sarkari-zabt.<br><br><b>Ref:</b> Rule 37(29)(c); Rule 37(c)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37_29_c GSR_340_E_2025 Forfeiture CCS_Pension::Rule_37 Priority::Critical CCS_Pension::Rule_37_29_c","Basic"
"CCS21-950bba6a","SCENARIO — Same absorbee RETRENCHED (not dismissed) in 2026. Govt pension?","<b>Rule:</b> SAFE from forfeiture — retrenchment is NOT a forfeiture trigger; PSU's decision faces MINISTRY REVIEW only (PSU-absorption second half).<br><br><b>Hinglish:</b> Retrenchment-review-zabti-nahi.<br><br><b>Trap:</b> Retrenchment vs dismissal.<br><br><b>Ref:</b> Rule 37(29)(c)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37_29_c Evaluation CCS_Pension::Rule_37 Priority::Critical CCS_Pension::Rule_37_29_c","Basic"
"CCS21-1b1cbb4a","SCENARIO — PSU withholds the absorbee's Govt-service pension share citing 'President-only power'. Correct forum?","<b>Rule:</b> NO — the PSU-absorption rule 2025 Explanation imports the conduct rule+the proceedings rule (2022 rewrite)+the compassionate-allowance rule+ANALOGOUSLY: Secretary/C&amp;AG routes apply by appointing authority, not President-only.<br><br><b>Hinglish:</b> PSU-me-naya-Rule8.<br><br><b>Ref:</b> Rule 37 Explanation; Rule 44(5); Rule 37; Rule 7; Rule 8; Rule 41","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37_29_c GSR_340_E_2025 GSR_770_E_2022 Synthesis CCS_Pension::Rule_37 Priority::High CCS_Pension::Rule_37_29_c","Basic"
"CCS21-21f39692","SCENARIO — Misconduct PRE-dates absorption (2019), dismissal AFTER (2026). PSU-absorption forfeiture?","<b>Rule:</b> NO — trigger needs misconduct SUBSEQUENT to absorption. Pre-absorption misconduct runs under Govt-service rails instead (VERIFY interplay). Word 'subsequent' is the gate.<br><br><b>Hinglish:</b> Baad-ka-apradh-hi-zabt.<br><br><b>Ref:</b> Rule 37(29)(c); Rule 7; Rule 8","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_37_29_c Evaluation CCS_Pension::Rule_37 Priority::High CCS_Pension::Rule_37_29_c","Basic"
"CCS21-f1d70696","SCENARIO — Dept converted to AUTONOMOUS BODY; employee cites 'PSU-absorption no-option rule'. Correct citation?","<b>Rule:</b> WRONG NUMBER — AB-transfer houses it INSIDE, not a separate. Same substance, different address. Numbering trap.<br><br><b>Hinglish:</b> 38-me--37-me-.<br><br><b>Trap:</b> Numbering.<br><br><b>Ref:</b> Rule 38(3); Rule 37(4); Rule 38; Rule 38(4)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Exam_Trap CCS_Pension::Rule_38 Priority::High","Basic"
