#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-bebfcc36,"WORKED EXAMPLE 6 — Residuary: retired with emoluments Rs 50,000, drew pension+gratuity totalling Rs 4,00,000, dies in year 3.","<b>Steps:</b> Death within 5y ✓ → 12× benchmark = 6,00,000 → deficiency = 6,00,000 − 4,00,000 = Rs 2,00,000 residuary gratuity (the gratuity rule's sub-rule ).<br><br><b>Hinglish:</b> 12-guna se kami = top-up 2L.<br><br><b>Ref:</b> Rule 45(3); Example 6",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Residuary_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-268d347d,WORKED EXAMPLE 10 — No nomination: widow + son 22 + father survive. Gratuity split?,<b>Steps:</b> Group 1 = widow + son-22 (both eligible) → share equally; father (Group 2) excluded entirely (the gratuity-distribution rule's sub-rule ).<br><br><b>Hinglish:</b> Vidva-beta aadha-aadha; pita-bahar.<br><br><b>Ref:</b> Rule 47(1)(b); Example 10; Rule 47(1); Rule 47(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Worked_Example CCS_Pension::Rule_47 Priority::High,Basic
CCS21-699e0f61,WORKED EXAMPLE 11 — No nomination: only father + married daughter survive. Who gets?,<b>Steps:</b> Group 1 EMPTY → Group 2 shares EQUALLY (the gratuity-distribution rule's sub-rule: 'to all such members in equal shares') — father + married daughter take HALF each. CORRECTION: bare text has NO intra-group order; the old 'father first' reading was wrong.<br><br><b>Hinglish:</b> Group1-khaali to Group2-kram-se.<br><br><b>Ref:</b> Rule 47(1)(b); Example 11; Rule 47(1)(b)(ii); Rule 47(1); Rule 47(b); Rule 47(ii),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Worked_Example CCS_Pension::Rule_47 Priority::High,Basic
CCS21-870b7103,"WORKED EXAMPLE 16 — Bachelor dies in service, no family, no nomination, no succession certificate: gratuity?",<b>Steps:</b> lapse → Government keeps; IF court succession certificate produced → proviso pays the holder. Pension never arises (the lapse rule = gratuity only).<br><br><b>Hinglish:</b> Koi-nahi to Sarkar; court-patra lao to pao.<br><br><b>Ref:</b> Rule 49; Example 16,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Worked_Example CCS_Pension::Rule_49 Priority::High,Basic
CCS21-19fa40f9,"VOLATILE 1 — Gratuity ceiling: quote which figure, with what caveat?","<b>Rule:</b> Quote Rs 25 LAKH operative w.e.f. 01.01.2024 (DoPPW OM 30.05.2024) + note rule-text Rs 20L; civil-employees-only (DoPPW OMs 24.10.2025); re-check OM before exams. ⚠️ VOLATILE.<br><br><b>Hinglish:</b> 25L-lagu, 20L-kitaab — OM-phir-dekho.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rule 45(1) proviso; OMs",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Ceiling Gratuity Priority::Critical,Basic
CCS21-eebc558b,Gratuity Distribution vs Family Pension,"<b>Rule:</b> Gratuity Distribution rule: nominee→Group1 (spouse, sons&lt;25, daughters)→Group2 (parents, married daughter, grandline, siblings). the family-pension rule: spouse→children→parents→siblings(disabled). Conflict: married daughter takes gratuity-distribution-Group2 gratuity but gets NO FP (married + earning exits).<br><br><b>Hinglish:</b> Gratuity-seedhi vs pension-kataar — shabd-ek-seedhi-do.<br><br><b>Ref:</b> Rule 47; Rule 50; Rule 47(gratuity groups)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Rule_50 Comparison Synthesis CCS_Pension::Rule_47 Priority::Critical,Basic
CCS21-adb5acc8,"TABLE ROW — The pension rule's sub-rule (6) slabs: 80–85 →{{c1::20%}}; 85–90 →{{c2::30%}}; 90–95 →{{c3::40%}}; 95–100 →{{c4::50%}}; 100+ →{{c5::100%}}— base{{c6::BASIC pension}}, trigger{{c7::pensioner's OWN age}}, from{{c8::1st of month}}.",<b>Table:</b> 5-slab table + 3 footnotes.<br><br><b>Hinglish:</b> 20-30-40-50-100 basic-apni-umar.<br><br><b>Ref:</b> Rule 44(6),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Additional_Pension Visual_Summary Threshold CCS_Pension::Rule_44 Priority::Critical,Cloze
CCS21-e1d969d8,"TABLE ROW — Gratuity trio, GATE row: service gratuity{{c1::&lt;10y QS}}; retirement gratuity{{c2::≥5y QS + pension-eligible}}; pension{{c3::≥10y QS}}.",<b>Table:</b> Gate row of trio table.<br><br><b>Hinglish:</b> 10-se-kam / 5-plus / 10-plus.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Gratuity CCS_Pension::Rule_44 Priority::High,Cloze
CCS21-d5b57b71,"TABLE ROW — Gratuity trio, RATE + CAP row: service{{c1::½-month, UNCAPPED, once}}; retirement{{c2::¼, 16.5×, 25L cap}}; pension{{c3::50%, 9K–125K, monthly}}.",<b>Table:</b> Money row.<br><br><b>Hinglish:</b> Aadha-beseema / chauthai-dohri / aadhi-mahina.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Gratuity CCS_Pension::Rule_44 Priority::Critical,Cloze
CCS21-0d418557,"TABLE ROW — Gratuity trio, RELATION row: pension + retirement gratuity ={{c1::ADDITION}}; service gratuity ={{c2::SUBSTITUTE for pension (&lt;10y)}}.",<b>Table:</b> Relation row.<br><br><b>Hinglish:</b> Saath vs badal.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Comparison CCS_Pension::Rule_44 Priority::High,Cloze
CCS21-d316f19c,"TABLE ROW — Death slabs: &lt;1y →{{c1::2×}}; 1–5y →{{c2::6×}}; 5–11y →{{c3::12×}}; 11–20y →{{c4::20×}}; 20y+ →{{c5::½-month × six-monthly, max 33×}}— all on{{c6::emoluments + DA-at-death}}, then{{c7::25L cap}}.","<b>Table:</b> 5-slab table + base/cap footnotes.<br><br><b>Hinglish:</b> 2-6-12-20-33 DA-samet-25L.<br><br><b>Ref:</b> Rule 45(1)(b), (6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Visual_Summary Threshold CCS_Pension::Rule_45 Priority::Critical,Cloze
CCS21-7880d71b,"TABLE ROW — Death-slab BOUNDARY trap: QS exactly 11 years →{{c1::20×}}(11–military-counting band), NOT 12×; QS exactly 5 years →{{c2::12×}}(5–gratuity band).",<b>Table:</b> Boundary footnote row.<br><br><b>Hinglish:</b> 11-20guna; 5-12guna — seema-pakdo.<br><br><b>Ref:</b> Rule 45(1)(b); Rule 20; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Visual_Summary Exam_Trap CCS_Pension::Rule_45 Priority::High,Cloze
CCS21-5e69b262,"TABLE ROW — Nomination validity (5 scenarios): first, family + family-nominee →{{c1::VALID (shall)}}; second, no-family + outsider →{{c2::VALID (may)}}; third, family ACQUIRED later →{{c3::WHOLE invalid (the gratuity-nomination rule's sub-rule (5)(a))}}.","<b>Table:</b> Validity rows 1–3.<br><br><b>Hinglish:</b> Parivaar-pakka, bahari-chhoot, aaya-parivaar-gaya-sab.<br><br><b>Ref:</b> Rule 46(2), (5)(a); Rule 46(5)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-a3563a6a,"TABLE ROW — Nomination validity: fourth, single-member + outsider-alternate →{{c1::ALTERNATE ONLY invalid (the gratuity-nomination rule's sub-rule (5)(b))}}; fifth, MARRIAGE after family-nomination →{{c2::STILL VALID (the gratuity-nomination rule's sub-rule (6))}}.","<b>Table:</b> Validity rows 4–5.<br><br><b>Hinglish:</b> Akela-alternate-gaya; shaadi-asar-nahi.<br><br><b>Ref:</b> Rule 46(5)(b), (6); Rule 46(5)(b); Rule 46(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-f1529a6f,TABLE ROW — Nomination lifecycle footnote: cancel needs{{c1::WRITING + FRESH nomination (the gratuity-nomination rule's sub-rule (7))}}; nominee-dies-no-alternate →{{c2::FRESH nomination (the gratuity-nomination rule's sub-rule (8))}}; effective{{c3::ON HoO RECEIPT (the gratuity-nomination rule's sub-rule (10))}}; HoO{{c4::5-step custody (the gratuity-nomination rule's sub-rule (9))}}.,<b>Table:</b> Lifecycle footnote row.<br><br><b>Hinglish:</b> Likh-naya; mara-naya; mili-lagu.<br><br><b>Ref:</b> Rule 46(7)-(10); Rule 46(7); Rule 46(8); Rule 46(10); Rule 46(9),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::Medium,Cloze
CCS21-3f618d6a,"FLOW NODE — The gratuity-nomination rule, ENTRY + SHARE nodes: family?{{c1::YES→'shall' family / NO→'may' outsider}}→ multiple?{{c2::specified shares (the gratuity-nomination rule's sub-rule (3))}}→ alternate?{{c3::prefer family (the gratuity-nomination rule's sub-rule (4))}}.",<b>Flow:</b> Entry/share/alternate nodes.<br><br><b>Hinglish:</b> Parivaar-hissa-alternate.<br><br><b>Ref:</b> Rule 46(2)-(4); Rule 46; Rule 46(3); Rule 46(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Flowchart Nomination CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-f3011d98,"FLOW NODE — The gratuity-nomination rule, INVALIDITY + EFFECT nodes: family acquired?{{c1::WHOLE invalid}}/ single-member?{{c2::alternate-only invalid}}/ married?{{c3::still valid}}→ effective{{c4::ON HoO receipt}}.","<b>Flow:</b> Invalidity + effect nodes.<br><br><b>Hinglish:</b> Gaya-aadha-raha-lagu.<br><br><b>Ref:</b> Rule 46(5), (6), (10); Rule 46",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Flowchart Nomination CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-1fe28bea,"FLOW NODE — The gratuity-distribution rule, ROUTE nodes: nominee alive?{{c1::YES→pay}}/ predeceased?{{c2::re-pool to survivors@death-date (double-take possible)}}/ none?{{c3::Group-1?→ALL : Group-2-in-order}}.","<b>Flow:</b> Route nodes.<br><br><b>Hinglish:</b> Nominee-jama-parivaar.<br><br><b>Ref:</b> Rule 47(1), (2); Rule 47",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Flowchart CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-927521fd,"FLOW NODE — The gratuity-distribution rule, POLICE nodes: murder-charge?{{c1::murder-taint freeze → convict=debar / acquit=restore}}/ NOBODY?{{c2::lapse → succession-cert rescue}}/ retired-undisbursed?{{c3::gratuity-distribution family ladder}}.",<b>Flow:</b> Police nodes (murder-taint/lapse/gratuity-distribution).<br><br><b>Hinglish:</b> Khoon-laavaaris-baatna.<br><br><b>Ref:</b> Rule 47(3); Rule 48; Rule 49; Rule 47,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Rule_48 Rule_49 Flowchart CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-ad5abbaa,"EX1-STEP1 — Base pick: emoluments Rs 85,000 vs average Rs 82,000. Which and why?","<b>Step:</b> Rs 85,000 — the pension rule's sub-rule: WHICHEVER MORE BENEFICIAL. Always compute BOTH (the emoluments rule vs the average-emoluments rule) first.<br><br><b>Hinglish:</b> Dono-nikaal-jo-bada.<br><br><b>Ref:</b> Rule 44(1); Example 1; Rule 31; Rule 32",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Worked_Example Calculation CCS_Pension::Rule_44 Priority::High,Basic
CCS21-3eddd198,EX1-STEP2 — QS 32y4m → six-monthly periods?,<b>Step:</b> 4m ≥ 3m → +1 period (the pension rule's sub-rule ): 64 + 1 = 65 periods = 32.5y. Rounding builds gratuity-periods AND pension-gate years alike.<br><br><b>Hinglish:</b> 4-mahina-aadha-saal.<br><br><b>Ref:</b> Rule 44(7); Example 1,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Worked_Example CCS_Pension::Rule_44 Priority::High,Basic
CCS21-bbd2ae25,EX1-STEP3 — Pension-gate check: 32.5y → pension or service gratuity?,"<b>Step:</b> PENSION — ≥10y (the pension rule's sub-rule ); pension near-miss unneeded. &lt;10y would flip to pension service gratuity.<br><br><b>Hinglish:</b> 10-paar-pension.<br><br><b>Ref:</b> Rule 44(1), (8); Example 1; Rule 44(8); Rule 44(2)(3)-(3); Rule 44(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Worked_Example CCS_Pension::Rule_44 Priority::High,Basic
CCS21-53b22dd7,"EX1-STEP4 — 50% × 85,000 = 42,500: floor/ceiling/rupee checks?","<b>Step:</b> 9,000 ≤ 42,500 ≤ 1,25,000 ✓; the pension rule's sub-rule: already whole rupees, no change. Final: Rs 42,500/mo + DR.<br><br><b>Hinglish:</b> Seema-gol-dono-paas.<br><br><b>Ref:</b> Rule 44(1), (9); Example 1; Rule 44(9)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Worked_Example CCS_Pension::Rule_44 Priority::High,Basic
CCS21-d34ce225,EX2-STEP1 — QS 9y10m: apply the pension rule's sub-rule (8). Result?,<b>Step:</b> 9y10m &gt; 9y9m → DEEMED 10y → pension-gate OPENS. Memorise: 9y9m+ = pension; 9y8m = gratuity-only.<br><br><b>Hinglish:</b> 9y9m-paar-darwaza-khula.<br><br><b>Ref:</b> Rule 44(8); Example 2,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Near_Miss Worked_Example CCS_Pension::Rule_44 Priority::Critical,Basic
CCS21-5a476498,"EX2-STEP2 — Pension Rs 30,000: is retirement gratuity ALSO due? Compute (20 periods)?","<b>Step:</b> YES — addition not alternative: ¼ × 60,000 × 20 = Rs 3,00,000 (≤16.5× = 9.9L ✓; ≤25L ✓).<br><br><b>Hinglish:</b> Pension-saath-gratuity.<br><br><b>Ref:</b> Rule 45(1)(a); Example 2",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-d05a75f7,EX3-STEP1 — Age 82 → which pension slab and base?,"<b>Step:</b> 80–85 → 20% ON BASIC pension (Rs 30,000), NOT on basic+DR. Base error = classic trap.<br><br><b>Hinglish:</b> Basic-par-20.<br><br><b>Ref:</b> Rule 44(6); Example 3",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Additional_Pension Worked_Example CCS_Pension::Rule_44 Priority::High,Basic
CCS21-8501332f,"EX3-STEP2 — Additional Rs 6,000: effective from + DR treatment?","<b>Step:</b> From 1ST OF BIRTH-MONTH; total Rs 36,000 + DR 60% on (basic + additional) = Rs 21,600 → Rs 57,600/mo.<br><br><b>Hinglish:</b> Mahine-pehli-se-DR-sab-par.<br><br><b>Ref:</b> Rule 44(6); Rule 52; Example 3",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Dearness_Relief Worked_Example CCS_Pension::Rule_44 Priority::High,Basic
CCS21-524c2157,EX4-STEP1 — QS 6mo / 3y: slab multiples?,"<b>Step:</b> &lt;1y → 2×; 1–5y → 6×. Early-career deaths use FLAT multiples, not half-month math.<br><br><b>Hinglish:</b> Chhoti-seva-flat-guna.<br><br><b>Ref:</b> Rule 45(1)(b); Example 4",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-3f5875fa,EX4-STEP2 — QS 7y / 15y: slab multiples + 11y-boundary logic?,<b>Step:</b> 5–11y → 12×; 11–20y → 20×. Exactly-11y falls in 20× band (upper band owns the boundary).<br><br><b>Hinglish:</b> 11-20guna-seema-upar.<br><br><b>Ref:</b> Rule 45(1)(b); Example 4,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-0d38f086,EX4-STEP3 — QS 25y (50 periods): arithmetic + 33× check?,"<b>Step:</b> ½ × 70,000 × 50 = 25× = Rs 17.5L ≤ 33× ✓. 20y+ uses HALF-MONTH math (like service gratuity), not flat multiples.<br><br><b>Hinglish:</b> 20-paar-aadha-mahina.<br><br><b>Ref:</b> Rule 45(1)(b); Example 4",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-821d77fe,EX4-STEP4 — Base + overall cap order for all five cases?,<b>Step:</b> Base = emoluments + DA-AT-DEATH (the gratuity rule's sub-rule ); THEN 25L overall cap LAST. Cap-first = wrong order.<br><br><b>Hinglish:</b> DA-jod-guna-phir-25L.<br><br><b>Ref:</b> Rule 45(6); Example 4,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Worked_Example CCS_Pension::Rule_45 Priority::Critical,Basic
CCS21-4b05d3c5,"EX5-STEP1 — Raw: ¼ × 90,000 × 66 =?","<b>Step:</b> Rs 59,40,000 raw. 66 periods = 33y max-counted (16.5× fence coming).<br><br><b>Hinglish:</b> Kaccha-59L.<br><br><b>Ref:</b> Rule 45(1)(a); Example 5",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-0af9c2ba,"EX5-STEP2 — 16.5× cap: Rs 14,85,000. Why does 16.5× = 66 periods × ¼?","<b>Step:</b> ¼ × 66 = 16.5 — the cap EQUALS max-periods arithmetic, so it bites only via... (it caps the MULTIPLE at 16.5× emoluments = Rs 14,85,000). Two-step: raw → 16.5× → 25L.<br><br><b>Hinglish:</b> 16.5-66-ka-chauthai.<br><br><b>Ref:</b> Rule 45(1)(a); Example 5",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-85e30936,"EX5-STEP3 — Rs 14,85,000 vs 25L cap: payable?","<b>Step:</b> Rs 14,85,000 (below 25L, no cut). Overall cap is the LAST gate, not the first.<br><br><b>Hinglish:</b> 25L-aakhri-jaanch.<br><br><b>Ref:</b> Rule 45(1) proviso; Example 5",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-b5bd7b62,EX6-STEP1 — Gates: death in year 3 of retirement + drawn Rs 4L. gratuity opens?,<b>Step:</b> YES — death WITHIN 5 YEARS of retirement is the gate; drawn-total (pension + gratuity) is the subtrahend.<br><br><b>Hinglish:</b> 5-saal-gate-khula.<br><br><b>Ref:</b> Rule 45(3); Example 6,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Residuary_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-c3d46c13,"EX6-STEP2 — 12× Rs 50,000 = 6L − 4L = Rs 2L residuary. If drawn were Rs 7L?",<b>Step:</b> NIL — deficiency-only top-up; drawn ≥ 12× benchmark → no residuary. Never negative.<br><br><b>Hinglish:</b> Kami-topup-zyada-shunya.<br><br><b>Ref:</b> Rule 45(3); Example 6,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Residuary_Gratuity Worked_Example CCS_Pension::Rule_45 Priority::High,Basic
CCS21-babe7424,EX10-STEP — No nomination; widow + son-22 + father: exclusion chain?,<b>Step:</b> Group-1 (widow + son-22) SPLIT equally; father (Group-2) EXCLUDED by gratuity-distribution strict priority — ONE Group-1 survivor suffices.<br><br><b>Hinglish:</b> Group1-baante-Group2-bahar.<br><br><b>Ref:</b> Rule 47(1)(b); Example 10,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Worked_Example CCS_Pension::Rule_47 Priority::High,Basic
CCS21-86ec723d,EX11-STEP — Group-1 EMPTY (only father + married daughter): order?,<b>Step:</b> Group-2 in LISTED order: father BEFORE married daughter. Empty-Group-1 is the ONLY key to Group-2.<br><br><b>Hinglish:</b> Group1-khaali-kram-se.<br><br><b>Ref:</b> Rule 47(1)(b); Example 11; Rule 47(vi); Rule 47(viii),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Worked_Example CCS_Pension::Rule_47 Priority::High,Basic
CCS21-57b0b56e,"EX16-STEP — Bachelor, no family/nomination/cert: gratuity path + rescue?",<b>Step:</b> The lapse lapse to Government; rescue ONLY via court SUCCESSION CERTIFICATE (proviso). Pension never arises.<br><br><b>Hinglish:</b> Laavaaris-Sarkar-court-bachao.<br><br><b>Ref:</b> Rule 49; Example 16,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Worked_Example CCS_Pension::Rule_49 Priority::High,Basic
CCS21-90a90c54,DRILL — QS 9y9m: gratuity-only. QS 4y9m: pension. Correct?,"<b>Rule:</b> INVERTED — 9y9m = PENSION gate (the pension rule's sub-rule ); 4y9m = GRATUITY gate (the gratuity rule's sub-rule ). Swap = zero marks.<br><br><b>Hinglish:</b> 9-pension-4-gratuity.<br><br><b>Ref:</b> Rule 44(8); Rule 45(4), (5); Rule 45(4)(5)-(5); Rule 44(4); Rule 44(5)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Near_Miss Exam_Trap Priority::Critical,Basic
CCS21-d7335135,DRILL — '11 years is the pension QS; 10 years the gratuity slab.' True?,<b>Rule:</b> FALSE — 10y = PENSION gate (the pension rule's sub-rule ); 11y = death-gratuity SLAB EDGE 12×→20× (the gratuity rule's sub-rule ).<br><br><b>Hinglish:</b> 10-pension-11-seedhi.<br><br><b>Ref:</b> Rule 44(1); Rule 45(1)(b); Rule 44(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Near_Miss Exam_Trap Priority::High,Basic
CCS21-95bd2d80,"DRILL — The gratuity-nomination rule's sub-rule (2): family→'may', outsider→'shall'. True?",<b>Rule:</b> INVERTED — family = SHALL (mandatory); no-family outsider = MAY (permissive).<br><br><b>Hinglish:</b> Parivaar-karna-hi.<br><br><b>Ref:</b> Rule 46(2),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Exam_Trap CCS_Pension::Rule_46 Priority::High,Basic
CCS21-0b6bd100,DRILL — Lapse = forfeiture = debarment. Same?,"<b>Rule:</b> NO — LAPSE (no claimant → Govt, cert-rescue); FORFEITURE (misconduct erases earned right); DEBARMENT (tainted claimant frozen). Three doctrines, three rules.<br><br><b>Hinglish:</b> Laavaaris-zabti-rok-alag.<br><br><b>Ref:</b> Rule 49; Rule 24; Rule 48; Rule 37",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Exam_Trap Priority::High,Basic
CCS21-30255596,"SCENARIO — Emoluments Rs 78,000, average Rs 81,000, QS 25y. Pension base + amount?","<b>Rule:</b> Base = Rs 81,000 (the pension rule's sub-rule MORE-BENEFICIAL); pension = 50% = Rs 40,500 (in 9K–125K band). Always compute both the emoluments rule and the average-emoluments rule.<br><br><b>Hinglish:</b> Jo-bada-81-aadhi-40.5.<br><br><b>Ref:</b> Rule 44(1); Rule 31; Rule 32",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Pension_Calculation Application CCS_Pension::Rule_44 Priority::High,Basic
CCS21-aaa121b7,"SCENARIO — 50% × pay = Rs 7,200. Payable pension?","<b>Rule:</b> Rs 9,000 — FLOOR lifts sub-minimum outcomes. Floor applies to ALL pension (and compulsory-retirement/compassionate-allowance grants via their floors).<br><br><b>Hinglish:</b> 7.2-bana-9-mila.<br><br><b>Ref:</b> Rule 44(1); Rule 40; Rule 41; Rule 44",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Floor Application CCS_Pension::Rule_44 Priority::High,Basic
CCS21-b29254ff,"SCENARIO — 50% × pay = Rs 1,60,000. Payable?","<b>Rule:</b> Rs 1,25,000 — pension ceiling caps. Only DR + additional pension (80+) can take total cash beyond.<br><br><b>Hinglish:</b> 1.6-kata-1.25.<br><br><b>Ref:</b> Rule 44(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Ceiling Application CCS_Pension::Rule_44 Priority::High,Basic
CCS21-d6c33a25,SCENARIO — QS 9y exactly. Pension or service gratuity?,"<b>Rule:</b> SERVICE GRATUITY — 9y &lt; 10y gate and BELOW 9y9m near-miss (the pension rule's sub-rule ). the pension rule's sub-rule: ½-month × 18 periods, once, uncapped.<br><br><b>Hinglish:</b> 9-saal-gratuity-hi.<br><br><b>Ref:</b> Rule 44(1), (2), (8); Rule 44(8); Rule 44(2)(3)-(3); Rule 44(2); Rule 44(3)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Evaluation CCS_Pension::Rule_44 Priority::High,Basic
CCS21-ddee8428,SCENARIO — QS 9y8m vs 9y9m: outcomes?,<b>Rule:</b> 9y8m → SERVICE GRATUITY (misses the pension rule's sub-rule by a month). 9y9m → PENSION (deemed 10y). One month = different benefit universe.<br><br><b>Hinglish:</b> Ek-mahina-kismat.<br><br><b>Trap:</b> Near-miss edge.<br><br><b>Ref:</b> Rule 44(8),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Near_Miss Exam_Trap CCS_Pension::Rule_44 Priority::Critical,Basic
CCS21-b30ac559,"COMPUTE — Service gratuity: emoluments Rs 40,000, QS 8y (16 periods)? Cap?","<b>Rule:</b> ½ × 40,000 × 16 = Rs 3,20,000. NO min/max (the pension rule's sub-rule ), ONE-TIME. 25L cap does NOT apply (that's the gratuity rule, not the pension rule).<br><br><b>Hinglish:</b> 3.2L-ek-baari-beseema.<br><br><b>Trap:</b> 25L is gratuity-only.<br><br><b>Ref:</b> Rule 44(2), (3); Rule 45; Rule 44; Rule 44(2)(3)-(3); Rule 44(2); Rule 44(3)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Gratuity Application CCS_Pension::Rule_44 Priority::High,Basic
