#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-2155da92,"The family-pension rule's sub-rule (2)(a)(iii): post-retirement death → 50% for{{c1::7 years}}OR till age{{c2::67}}, whichever is{{c3::LESS}}— pensioner dies at 64: enhanced years?",<b>Rule:</b> 64+7 = 71 vs 67 → LESSER = till 67 = 3 years only.<br><br><b>Hinglish:</b> 64-par-maut to sirf-67-tak (3-saal).<br><br><b>Ref:</b> Rule 50(2)(a)(iii); Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Timeline Application CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-b79e4bbe,Pensioner dies at 58: enhanced period? Dies at 66?,<b>Rule:</b> At 58: 58+7 = 65 &lt; 67 → full 7 years. At 66: 66+7 = 73 vs 67 → till 67 = 1 year. The LESSER always wins.<br><br><b>Hinglish:</b> 58-par-7-saal; 66-par-1-saal — jo-CHHOTA-wahi.<br><br><b>Ref:</b> Rule 50(2)(a)(iii),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Application CCS_Pension::Rule_50 Priority::High,Basic
CCS21-1b181298,"First Proviso to (iii): enhanced ≤{{c1::pension AUTHORISED on retirement}}— pay Rs 1,00,000, authorised pension Rs 45,000: enhanced FP?","<b>Rule:</b> 50% × 1,00,000 = 50,000 → capped at authorised 45,000. Cap bites whenever 50%-of-pay exceeds the pension the servant actually drew.<br><br><b>Hinglish:</b> 50-hazar bana par 45-hazar milega — authorised-chhat.<br><br><b>Ref:</b> Rule 50(2)(a)(iii) First Proviso",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Proviso Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-6f06c2b7,"The family-pension rule's Explanation 2: 'pension authorised on retirement' INCLUDES the{{c1::commuted portion}}— authorised Rs 40,000 with Rs 10,000 commuted: cap =?","<b>Rule:</b> Cap = full Rs 40,000 (commuted + residual), NOT Rs 30,000 residual. Commutation never shrinks the FP cap.<br><br><b>Hinglish:</b> Commuted-jod-kar-chhat — 40-hazar-poora.<br><br><b>Trap:</b> Include commuted.<br><br><b>Ref:</b> Rule 50 Explanation 2; Rule 50 Expl.2",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Explanation Exam_Trap CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-57b5bdc2,"Second Proviso to (iii): if authorised pension &lt; 30%-rate, floor ={{c1::ordinary rate}}— authorised Rs 8,000, pay Rs 60,000: enhanced FP?","<b>Rule:</b> First proviso would cap at 8,000 — but second proviso lifts to ordinary 30% × 60,000 = Rs 18,000. Floor beats cap.<br><br><b>Hinglish:</b> Chhat-8-hazar par farsh-18-hazar — farsh-jeetega.<br><br><b>Ref:</b> Rule 50(2)(a)(iii) Second Proviso",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Proviso Floor Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-14e94553,"The family-pension rule's Explanation 3: third, also covers{{c1::compulsory-retirement pension}}+{{c2::compassionate allowance}}retirees — a the compassionate-allowance rule allowance-holder dies at 62: family gets enhanced?","<b>Rule:</b> YES — 50% for 7y/67-LESSER (till 67 = 5y), capped at the allowance, floored at ordinary. Explanations 2+3 widen beyond normal pensioners.<br><br><b>Hinglish:</b> Daya/compulsory walo ka parivaar bhi enhanced paayega.<br><br><b>Ref:</b> Rule 50 Explanation 3; Rule 50 Expl.3; Rule 41; Rule 50(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Explanation Compassionate_Allowance CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-38068138,"The family-pension rule's sub-rule (2)(a)(iv): ENHANCED band ={{c1::Rs 9,000}}min /{{c2::Rs 1,25,000}}max — pay Rs 3,00,000 in-service death: enhanced FP?","<b>Rule:</b> 50% × 3,00,000 = 1,50,000 → capped Rs 1,25,000 for 10y → then ordinary capped Rs 75,000. Two different ceilings in one life-cycle.<br><br><b>Hinglish:</b> 1.5L bana-1.25L mila; phir-75-hazar.<br><br><b>Ref:</b> Rule 50(2)(a)(iv), 50(2)(b); Rule 50(2)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Ceiling Application CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-f2d0171f,The family-pension rule's sub-rule (2)(b): reversion to ordinary is{{c1::AUTOMATIC}}— can the PDA demand a fresh sanction on expiry of 10 years?,<b>Rule:</b> NO — reversion is by operation of law at the pre-fixed ordinary rate (≤75K); demanding fresh papers is illegal delay (interest risk).<br><br><b>Hinglish:</b> 10-saal-baadh khud-30% — naye-kagaz-maangna-galat.<br><br><b>Ref:</b> Rule 50(2)(b); Rule 50(2); Rule 65,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-19d3fe8d,"Enhanced ceiling{{c1::Rs 1,25,000}}vs ordinary ceiling{{c2::Rs 75,000}}: same floor{{c3::Rs 9,000}}— draw the two bands. Which band matches the PENSION band?",<b>Rule:</b> Enhanced 9K–125K MIRRORS pension 9K–125K; ordinary 9K–75K is the narrower band (30%-of-2.5L logic).<br><br><b>Hinglish:</b> Enhanced-pension judvaan; ordinary-chhota.<br><br><b>Ref:</b> Rule 50(2); Rule 44(1); Rule 44,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Rule_44 Comparison Synthesis CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-1525c833,"The family-pension rule's sub-rule (3): additional FP slabs{{c1::20/30/40/50/100}}keyed to the{{c2::FAMILY pensioner's}}age — servant died 70, widow turns 80: additional?",<b>Rule:</b> YES — 20% of basic FP from 1st of her 80th-birth month; servant's age is IRRELEVANT under the family-pension rule's sub-rule (contrast the pension rule's sub-rule = pensioner's own age).<br><br><b>Hinglish:</b> Vidva-80 to 20% — pati-ki-umar-bekaar.<br><br><b>Trap:</b> Whose age.<br><br><b>Ref:</b> Rule 50(3); Rule 44(6); Rule 50(6),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_Pension Exam_Trap CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-57eb6d7a,"Basic FP Rs 20,000, widow aged 86: monthly additional FP + total before DR?","<b>Rule:</b> 85–90 slab = 30% × 20,000 = Rs 6,000; total Rs 26,000 + DR 60% (15,600) = Rs 41,600. Base for slab = basic FP (DR-free).<br><br><b>Hinglish:</b> 30%-6-hazar; DR-alag-se.<br><br><b>Ref:</b> Rule 50(3); Rule 52",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_Pension Dearness_Relief Application CCS_Pension::Rule_50 Priority::High,Basic
CCS21-601b23af,"The family-pension rule's sub-rule (4): rounding follows the pension pattern BUT proviso bars{{c1::breaching the maximum}}— Rs 74,999.20 ordinary FP rounds to?","<b>Rule:</b> Next-higher = Rs 75,000 — allowed (touches max, not breaches). Rs 74,999.80 → 75,000 likewise; proviso bites only if rounding would EXCEED 75K/125K (impossible from below-max, guards computation errors).<br><br><b>Hinglish:</b> Gol-karo par chhat-na-todo.<br><br><b>Ref:</b> Rule 50(4)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Proviso Ceiling CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-c7150c9d,The family-pension rule's sub-rule (6) queue{{c1::widow/widower → children → dependent parents → dependent disabled siblings}}: widow alive but REMARRIED (with child): who draws?,<b>Rule:</b> Widow on remarriage: with-child widows EXIT in favour of children (childless-widow income-gate is family-pension only) — children step in per family-pension order. exit grounded in the family-pension rule 'till death or re-marriage'.<br><br><b>Hinglish:</b> Bacche-wali-vidva-shaadi-kare to bacche-aage.<br><br><b>Ref:</b> Rule 50(6); Rule 50(8); Rule 50(8)(a); Rule 50(8)(b); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Scenario Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-bd4b2edb,Widow + eligible son 20 + dependent mother: mother claims concurrent FP. Decide.,"<b>Rule:</b> REJECT — the family-pension rule's sub-rule is a STRICT queue, not concurrent shares; mother waits till widow AND children tiers exhaust. Only twins (the family-pension rule's sub-rule ) and co-widows (the family-pension rule's sub-rule ) share concurrently.<br><br><b>Hinglish:</b> Kataar-me-ruko — maa-baadh-me.<br><br><b>Ref:</b> Rule 50(6); Rule 50(9)(g); Rule 50(8)(c); Rule 50(9); Rule 50(g); Rule 50(8); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::High,Basic
CCS21-01b0bdac,The family-pension rule's sub-rule (7)(a){{c1::closed exception list}}: an HoO invents a new exception for a needy nephew. Valid?,"<b>Rule:</b> VOID — exceptions are numerus clausus; only listed exceptions bend the queue; nephew is not in the family-pension rule's sub-rule at all. Route: relaxation (hardship + DoPPW concurrence), not invention.<br><br><b>Hinglish:</b> Nayi-chhoot-manmaani — relaxation-se-maango.<br><br><b>Ref:</b> Rule 50(7)(a); Rule 86; Rule 50(7); Rule 50(6)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exception Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-b4ebf70f,"The family-pension rule's sub-rule (7)(b):{{c1::fractions ignored}}— twin share Rs 12,345.67 each: payable?","<b>Rule:</b> Rs 12,345 each (paise dropped per the family-pension rule) — contrast pension next-higher rounding for PENSION amounts; FP shares truncate.<br><br><b>Hinglish:</b> Hissa-gol-neeche — paise-chhodo.<br><br><b>Trap:</b> Ignore vs next-higher.<br><br><b>Ref:</b> Rule 50(7)(b); Rule 44(9); Rule 50(7)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-826e14f2,The family-pension rule's sub-rule (8)(a): widow is{{c1::INCOME-IMMUNE}}— a widow earning Rs 2 lakh/month claims full FP. Decide.,<b>Rule:</b> ALLOW in full — family-pension imposes NO income test on widows/widowers; income gates apply only to the family-pension rule childless-remarried and the family-pension rule's sub-rule children/parents/siblings.<br><br><b>Hinglish:</b> Vidva-kamao-chahe-jitna — FP-poora.<br><br><b>Ref:</b> Rule 50(8)(a); Rule 50(8); Rule 50(8)(b); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-34a70a20,"The family-pension rule's sub-rule (8)(b): CHILDLESS widow remarries, income Rs 10,000/month at 60% DR: keeps FP?","<b>Rule:</b> YES — 10,000 &lt; 14,400 (9,000 × 1.60). At Rs 15,000 she LOSES it. Test = income &lt; minimum-FP + DR thereon; recompute at live DR. ⚠️ VOLATILE threshold.<br><br><b>Hinglish:</b> 10-hazar-rakho; 15-hazar-kho — 14,400-lakshman-rekha.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rule 50(8)(b); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Threshold Application CCS_Pension::Rule_50 Priority::Critical,Basic
CCS21-ea3c27cc,"The family-pension rule's sub-rule (8)(c):{{c1::EQUAL shares}}to multiple widows — 3 widows, FP Rs 30,000: each? One dies leaving 2 children: her Rs 10,000 goes?","<b>Rule:</b> Rs 10,000 each; on death her share → HER 2 children (Rs 5,000 each), NOT co-widows; only if she is childless does it flow to other widows.<br><br><b>Hinglish:</b> 10-10-10 barabar; hissa-uske-bacchon-ko.<br><br><b>Ref:</b> Rule 50(8)(c); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-e42d1619,The family-pension rule's sub-rule (8)all 4 clauses: child of a VOID marriage claims FP; legitimate son objects. Decide + route the money.,<b>Rule:</b> ALLOW — void/voidable-marriage children take the MOTHER's share (surviving-widow-first per pension-payment second proviso); legitimacy of parents never defeats the child's FP.<br><br><b>Hinglish:</b> Maa-ka-hissa-bacche-ka — jaat-nahi-poochho.<br><br><b>Ref:</b> Rule 50(8)(d)-(g); Rule 63(1)(d); Rule 50(8); Rule 50(d)-(g),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::High,Basic
CCS21-6c3fff75,"The family-pension rule's sub-rule (9)(a)(i): son needs ALL THREE —{{c1::&lt;25}}+{{c2::unmarried}}+{{c3::not earning}}— son 23, married, unemployed: eligible?",<b>Rule:</b> NO — marriage alone exits him (all three are cumulative). Son 24-unmarried-employed-above-threshold: also NO (earning exits).<br><br><b>Hinglish:</b> Teen-shart-ikathi — shaadi-ya-kamaai-bahar.<br><br><b>Ref:</b> Rule 50(9)(a)(i); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Threshold Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-f83aa85d,"The family-pension rule's sub-rule (9)(a)(ii): daughter eligible while{{c1::unmarried OR widowed OR divorced}}+{{c2::not earning}}— divorced daughter earning Rs 8,000 at 60% DR: eligible?","<b>Rule:</b> YES if 8,000 &lt; livelihood threshold (9,000+DR = 14,400) — divorce RE-OPENS the gate; earning below threshold keeps it open. Marriage closes it (till widowhood/divorce re-opens).<br><br><b>Hinglish:</b> Talaq-darwaza-kholo; shaadi-band-karo.<br><br><b>Ref:</b> Rule 50(9)(a)(ii); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-06e7c5e3,"The family-pension rule's sub-rule (9)(a)(iii): DISABLED child —{{c1::NO age limit}}, lifelong subject to its limiting clause / the family-pension rule).",<b>Rule:</b> Disability (certified) removes the 25-year bar; dependency + income tests continue for life.<br><br><b>Hinglish:</b> Divyang-baccha-umarheen-aajivan.<br><br><b>Ref:</b> Rule 50(9)(a)(iii); Rule 50(9); Rule 50(15)(c); Rule 50(9)(h)(v),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Threshold CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-0184f13a,The family-pension rule's sub-rule (9)(b) ENTRY test vs EXIT test: state the opposite-direction logic (benchmarks verified).,"<b>Rule:</b> asks 'is the child NOT earning livelihood?' to LET IN asks 'has income RISEN past the bar?' to THROW OUT — same benchmark, opposite directions; figures verified ( min-FP+DR entitled-FP+DR).<br><br><b>Hinglish:</b> Andar-ek-jaanch, bahar-doosri — disha-ulti.<br><br><b>Trap:</b> Opposite directions.<br><br><b>Ref:</b> Rule 50(9)(b), (c); Rule 50(9); Rule 50(9)(c); Rule 50(b); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High,Basic
CCS21-a642fc4a,The family-pension rule's sub-rule (9)(d){{c1::birth order}}: elder son 24 employed (ineligible) + younger son 20 unemployed: who draws?,"<b>Rule:</b> YOUNGER draws — birth order sets the QUEUE, but ineligibility of the elder passes the turn (queue ≠ forfeiture for others); elder's later unemployment does NOT displace the younger mid-stream (one-way queue per; re-entry unaddressed in bare text).<br><br><b>Hinglish:</b> Bada-naalayak to chhota-aage.<br><br><b>Ref:</b> Rule 50(9)(d), (e); Rule 50(9); Rule 50(e)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Scenario Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-32a306e5,The family-pension rule's sub-rule (9)(e): elder CEASES (marriage/job/25) →{{c1::younger steps in}}— elder later divorced/unemployed: does FP revert to elder?,<b>Rule:</b> NO reversion mid-queue (one-way queue per wording; re-entry unaddressed in bare text) — queue moves ONE way.<br><br><b>Hinglish:</b> Kataar-aage-hi-badhti — peeche-nahi.<br><br><b>Ref:</b> Rule 50(9)(e); Rule 50(9); Rule 50(e),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-2844901f,The family-pension rule's sub-rule (9)(f): MINOR's FP is drawn through a{{c1::guardian}}— minor turns 18 mid-stream: what changes?,<b>Rule:</b> Guardianship ENDS at majority; the (still-eligible) child draws directly; bare only routes via guardian — no accounting clause in.<br><br><b>Hinglish:</b> 18-par-guardian-chhutti — khud-lo.<br><br><b>Ref:</b> Rule 50(9)(f); Rule 50(9); Rule 50(f),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-4e681fb1,"The family-pension rule's sub-rule (9)(g): TWINS share{{c1::EQUALLY}}— FP Rs 25,000, twins + elder eligible brother 22: split?","<b>Rule:</b> Elder (birth order ) draws FIRST alone; twins share only when THEIR turn comes (Rs 12,500 each, fractions ignored per the family-pension rule). Twins ≠ queue-jumpers.<br><br><b>Hinglish:</b> Judvaan-baari-par-aadha-aadha — kataar-tod-nahi.<br><br><b>Ref:</b> Rule 50(9)(d), (g); Rule 50(7)(b); Rule 50(9); Rule 50(d)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Application CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-60488b94,The family-pension rule's sub-rule (9)(i)(iv): divorce{{c1::FILED during the servant's lifetime}}suffices — decree comes AFTER death: daughter eligible?,<b>Rule:</b> YES — filing (not decree) during lifetime preserves the claim; the proviso defeats the 'still-married-at-death' objection.<br><br><b>Hinglish:</b> Arzi-kaafi — faisla-baad-me-bhi-chalega.<br><br><b>Trap:</b> Filed vs decreed.<br><br><b>Ref:</b> Rule 50(9)(i)(iv); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-0db38f72,The family-pension rule's sub-rule (9)(j):{{c1::QUEUE ≠ DISQUALIFICATION}}— younger child waits 5 years for elder's turn to end: right alive?,<b>Rule:</b> YES — mere waiting never kills the vested remainder; only INELIGIBILITY (age/marriage/earning) kills.<br><br><b>Hinglish:</b> Intezaar-haq-nahi-maarta.<br><br><b>Ref:</b> Rule 50(9)(j); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-d2dc5762,The family-pension rule's sub-rule (11): siblings need{{c1::WHOLE dependence}}+{{c2::disability}}(same criteria as disabled children) — earning brother claims: decide.,<b>Rule:</b> REJECT — partial dependence fails 'wholly dependent'; siblings are the LAST tier with the HARDEST test.<br><br><b>Hinglish:</b> Bhai-poori-tarha-aashrit-tabhi — aakhri-kataar-sakht-shart.<br><br><b>Ref:</b> Rule 50(11),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-31f267db,The family-pension rule's sub-rule (12) proof ladder{{c1::ITR &gt; employer certificate &gt; self-declaration}}: claimant offers ONLY self-declaration though employed. Decide.,"<b>Rule:</b> REJECT as insufficient — employed claimants must produce the HIGHER proof (employer certificate/ITR); self-declaration is the last resort for the unprovable, not a shortcut.<br><br><b>Hinglish:</b> Naukri-ho-to-malik-patra-lao — khud-ghoshna-aakhri.<br><br><b>Ref:</b> Rule 50(12)(a)-(d); Rule 50(12)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-18e81b28,The family-pension rule's sub-rule (15)(e) (2024 verified): servant files family details '{{c1::AGAIN in Form 6-A}}' at retirement — why 'again'?,"<b>Rule:</b> Because Form 4 already holds standing family details; 6-A RE-CONFIRMS them at exit (guards stale nominations/claims). Verified G.S.R. 410(E) cl.2.<br><br><b>Hinglish:</b> Form4-pehle, 6-A-phir — taaza-tasdeek.<br><br><b>Ref:</b> Rule 50(15)(e); G.S.R. 410(E); Rule 50(15)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_6A GSR_410_E_2024 CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-c688301b,The family-pension rule's sub-rule (15)(g) –(i): Form 4 is{{c1::EVIDENTIARY}}— Form 4 names X as spouse; rival Y claims widowhood with marriage proof. Decide.,"<b>Rule:</b> Form 4 is evidence, NOT conclusive — Y's marriage proof can rebut it; HoO/AO weigh all evidence (Form 4 never blocks inquiry).<br><br><b>Hinglish:</b> Form4-saboot-pakka-nahi — doosra-saboot-jeet-sakta.<br><br><b>Ref:</b> Rule 50(15)(g), (h), (i); Rule 50(15)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form Evaluation CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-d3d1e2e9,Military Counting vs Provision,"<b>Rule:</b> VERIFIED: listing names family-pension among amended rules. PENDING: exact clause (spec silent) — VERIFY Gazette G.S.R. 770(E) full text; never cite an unlocated clause in exams.<br><br><b>Hinglish:</b> Chhua-to-hai, kahan-VERIFY-karo.<br><br><b>Ref:</b> G.S.R. 770(E) — VERIFY R50 clause; Rule 20(doptcirculars listing); Rule 50",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 GSR_770_E_2022 Amendment CCS_Pension::Rule_50 Priority::Medium,Basic
CCS21-5d3fc10e,"The missing-persons rule's sub-rule (1)(a): missing servant's family gets{{c1::the family-pension rule's sub-rule (2) RATES}}with{{c2::SERVICE-DEATH eligibility}}— i.e., the (ii) 50%-for-10y track, not the (iii) track.","<b>Rule:</b> Disappearance = deemed service-death for rate purposes (10y enhanced, no 67-fence).<br><br><b>Hinglish:</b> Laapata-naukri-maut-maano — 10-saal-50%.<br><br><b>Ref:</b> Rule 51(1)(a); Rule 51(1); Rule 50(2)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Missing_Person CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-bb3abb45,"Leave till 15.03, pay till 31.03, GDE 10.04 (no FIR): start-date? Family insists FIR is mandatory. Decide.",<b>Rule:</b> Start = 10.04 (GDE suffices — FIR/DDE/GDE are ALTERNATIVES); insisting on FIR is illegal.<br><br><b>Hinglish:</b> GDE-kaafi — FIR-zid-galat.<br><br><b>Ref:</b> Rule 51(1)(b),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Evaluation CCS_Pension::Rule_51 Priority::High,Basic
CCS21-388bb23f,"The missing-persons rule's sub-rule (3): missing FAMILY pensioner —{{c1::TWO dates, whichever LATER}}(mirror of the missing-persons rule). Servant=LATEST(3) vs pensioner=LATER(2): why the difference?","<b>Rule:</b> Servants have a LEAVE-date third input (duty nexus); pensioners draw no leave/pay — only paid-till + report exist. Structure follows the money-trail.<br><br><b>Hinglish:</b> Naukriwale-3 (chhutti-samet); pensionwale-2.<br><br><b>Ref:</b> Rule 51(1)(b), (2)(b), (3); Rule 51(3); Rule 51(2)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Synthesis CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-2f1b8ba9,The missing-persons rule's sub-rule (5): TWO police papers —{{c1::FIR}}+{{c2::UNTRACED report}}— why is FIR alone insufficient?,"<b>Rule:</b> FIR proves REPORTING; untraced report proves POLICE GAVE UP finding — the second converts 'missing' into 'presumptively dead' for benefits. Both mandatory.<br><br><b>Hinglish:</b> FIR-khabar, untraced-haar — dono-laazmi.<br><br><b>Ref:</b> Rule 51(5)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Procedure CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-c5aafc57,"The missing-persons rule's sub-rule (6): pay base ={{c1::last date ON DUTY or expiry of SANCTIONED leave}}— servant on sanctioned leave till 15.03, vanishes 10.03 (mid-leave): base date?",<b>Rule:</b> 15.03 (leave-expiry) — sanctioned leave protects the base; unauthorised absence would peg to last duty date.<br><br><b>Hinglish:</b> Manzoor-chhutti-aakhri-tak-raksha.<br><br><b>Ref:</b> Rule 51(6),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Scenario Application CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-4297af97,The missing-persons rule's sub-rule (8)(b): death gratuity ONLY after{{c1::7 YEARS}}or{{c2::CONCLUSIVE PROOF}}— body found + identified in year 2: gratuity?,<b>Rule:</b> YES immediately — conclusive proof collapses the 7-year wait; without proof the family waits till 7 years even with FIR + untraced.<br><br><b>Hinglish:</b> Saboot-pakka to 7-saal-khatm.<br><br><b>Ref:</b> Rule 51(8)(b); Rule 51(8),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Timeline Evaluation CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-79d897b5,"The missing-persons rule's sub-rule (8) delay interest routes through{{c1::the interest rule}}(GPF rate, Secy/JS sanction) — 6-month bar expiry + 2-month admin delay: interest from?",<b>Rule:</b> From bar-end due date (not from FIR) — bar is a lawful wait; only POST-bar admin delay earns interest.<br><br><b>Hinglish:</b> Rok-khatm-ke-baad-ki-deri-par-byaaj.<br><br><b>Ref:</b> Rule 51(8); Rule 65,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Interest_On_Delay Synthesis CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-0bbf25fe,The missing-persons rule's sub-rule (11) bars payment to{{c1::NON-FAMILY nominees}}during disappearance — outsider nominated under the gratuity-nomination rule's sub-rule (2)(ii): gratuity in year 3?,<b>Rule:</b> NO — (11) freezes outsider-nominee payouts till death is established (7y/proof); family-track FP may still flow to FAMILY under –.<br><br><b>Hinglish:</b> Bahari-nominee-7-saal-ruko — parivaar-pension-chalti-rahe.<br><br><b>Ref:</b> Rule 51(11); Rule 46(2)(ii); Rule 51(1); Rule 51(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Nomination CCS_Pension::Rule_51 Priority::High,Cloze
